日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2008-02-20,2.5039,2.5039,2.5039,2.5039,0,0
2008-02-21,2.495,2.495,2.495,2.495,0,0
2008-02-22,2.4321,2.4321,2.4321,2.4321,0,0
2008-02-25,2.3593,2.3593,2.3593,2.3593,0,0
2008-02-26,2.3339,2.3339,2.3339,2.3339,0,0
2008-02-27,2.3801,2.3801,2.3801,2.3801,0,0
2008-02-28,2.3826,2.3826,2.3826,2.3826,0,0
2008-02-29,2.4042,2.4042,2.4042,2.4042,0,0
2008-03-03,2.4493,2.4493,2.4493,2.4493,0,0
2008-03-04,2.4042,2.4042,2.4042,2.4042,0,0
2008-03-05,2.388,2.388,2.388,2.388,0,0
2008-03-06,2.4105,2.4105,2.4105,2.4105,0,0
2008-03-07,2.3902,2.3902,2.3902,2.3902,0,0
2008-03-10,2.3037,2.3037,2.3037,2.3037,0,0
2008-03-11,2.2974,2.2974,2.2974,2.2974,0,0
2008-03-12,2.2406,2.2406,2.2406,2.2406,0,0
2008-03-13,2.2018,2.2018,2.2018,2.2018,0,0
2008-03-14,2.1843,2.1843,2.1843,2.1843,0,0
2008-03-17,2.1168,2.1168,2.1168,2.1168,0,0
2008-03-18,2.0514,2.0514,2.0514,2.0514,0,0
2008-03-19,2.0986,2.0986,2.0986,2.0986,0,0
2008-03-20,2.1447,2.1447,2.1447,2.1447,0,0
2008-03-21,2.1528,2.1528,2.1528,2.1528,0,0
2008-03-24,2.075,2.075,2.075,2.075,0,0
2008-03-25,2.0948,2.0948,2.0948,2.0948,0,0
2008-03-26,2.1052,2.1052,2.1052,2.1052,0,0
2008-03-27,2.059,2.059,2.059,2.059,0,0
2008-03-28,2.1194,2.1194,2.1194,2.1194,0,0
2008-03-31,2.0798,2.0798,2.0798,2.0798,0,0
2008-04-01,2.0007,2.0007,2.0007,2.0007,0,0
2008-04-02,1.9755,1.9755,1.9755,1.9755,0,0
2008-04-03,2.0133,2.0133,2.0133,2.0133,0,0
2008-04-07,2.0887,2.0887,2.0887,2.0887,0,0
2008-04-08,2.1074,2.1074,2.1074,2.1074,0,0
2008-04-09,2.0339,2.0339,2.0339,2.0339,0,0
2008-04-10,2.0524,2.0524,2.0524,2.0524,0,0
2008-04-11,2.0623,2.0623,2.0623,2.0623,0,0
2008-04-14,1.9702,1.9702,1.9702,1.9702,0,0
2008-04-15,1.9806,1.9806,1.9806,1.9806,0,0
2008-04-16,1.9454,1.9454,1.9454,1.9454,0,0
2008-04-17,1.9045,1.9045,1.9045,1.9045,0,0
2008-04-18,1.8711,1.8711,1.8711,1.8711,0,0
2008-04-21,1.8634,1.8634,1.8634,1.8634,0,0
2008-04-22,1.8754,1.8754,1.8754,1.8754,0,0
2008-04-23,1.9367,1.9367,1.9367,1.9367,0,0
2008-04-24,2.0598,2.0598,2.0598,2.0598,0,0
2008-04-25,2.0572,2.0572,2.0572,2.0572,0,0
2008-04-28,2.0291,2.0291,2.0291,2.0291,0,0
2008-04-29,2.0423,2.0423,2.0423,2.0423,0,0
2008-04-30,2.1163,2.1163,2.1163,2.1163,0,0
2008-05-05,2.1539,2.1539,2.1539,2.1539,0,0
2008-05-06,2.1361,2.1361,2.1361,2.1361,0,0
2008-05-07,2.062,2.062,2.062,2.062,0,0
2008-05-08,2.1077,2.1077,2.1077,2.1077,0,0
2008-05-09,2.0945,2.0945,2.0945,2.0945,0,0
2008-05-12,2.1082,2.1082,2.1082,2.1082,0,0
2008-05-13,2.1001,2.1001,2.1001,2.1001,0,0
2008-05-14,2.1412,2.1412,2.1412,2.1412,0,0
2008-05-15,2.1201,2.1201,2.1201,2.1201,0,0
2008-05-16,2.1153,2.1153,2.1153,2.1153,0,0
2008-05-19,2.1044,2.1044,2.1044,2.1044,0,0
2008-05-20,2.026,2.026,2.026,2.026,0,0
2008-05-21,2.0476,2.0476,2.0476,2.0476,0,0
2008-05-22,2.0171,2.0171,2.0171,2.0171,0,0
2008-05-23,2.0014,2.0014,2.0014,2.0014,0,0
2008-05-26,1.9555,1.9555,1.9555,1.9555,0,0
2008-05-27,1.9619,1.9619,1.9619,1.9619,0,0
2008-05-28,1.9951,1.9951,1.9951,1.9951,0,0
2008-05-29,1.9616,1.9616,1.9616,1.9616,0,0
2008-05-30,1.9657,1.9657,1.9657,1.9657,0,0
2008-06-02,1.9672,1.9672,1.9672,1.9672,0,0
2008-06-03,1.9695,1.9695,1.9695,1.9695,0,0
2008-06-04,1.9431,1.9431,1.9431,1.9431,0,0
2008-06-05,1.9261,1.9261,1.9261,1.9261,0,0
2008-06-06,1.9175,1.9175,1.9175,1.9175,0,0
2008-06-10,1.8153,1.8153,1.8153,1.8153,0,0
2008-06-11,1.7993,1.7993,1.7993,1.7993,0,0
2008-06-12,1.7777,1.7777,1.7777,1.7777,0,0
2008-06-13,1.742,1.742,1.742,1.742,0,0
2008-06-16,1.7323,1.7323,1.7323,1.7323,0,0
2008-06-17,1.6922,1.6922,1.6922,1.6922,0,0
2008-06-18,1.7516,1.7516,1.7516,1.7516,0,0
2008-06-19,1.6669,1.6669,1.6669,1.6669,0,0
2008-06-20,1.692,1.692,1.692,1.692,0,0
2008-06-23,1.6555,1.6555,1.6555,1.6555,0,0
2008-06-24,1.6846,1.6846,1.6846,1.6846,0,0
2008-06-25,1.7326,1.7326,1.7326,1.7326,0,0
2008-06-26,1.7422,1.7422,1.7422,1.7422,0,0
2008-06-27,1.6854,1.6854,1.6854,1.6854,0,0
2008-06-30,1.6785,1.6785,1.6785,1.6785,0,0
2008-07-01,1.6479,1.6479,1.6479,1.6479,0,0
2008-07-02,1.6423,1.6423,1.6423,1.6423,0,0
2008-07-03,1.6641,1.6641,1.6641,1.6641,0,0
2008-07-04,1.6567,1.6567,1.6567,1.6567,0,0
2008-07-07,1.7138,1.7138,1.7138,1.7138,0,0
2008-07-08,1.7201,1.7201,1.7201,1.7201,0,0
2008-07-09,1.7577,1.7577,1.7577,1.7577,0,0
2008-07-10,1.7493,1.7493,1.7493,1.7493,0,0
2008-07-11,1.7412,1.7412,1.7412,1.7412,0,0
2008-07-14,1.7473,1.7473,1.7473,1.7473,0,0
2008-07-15,1.7029,1.7029,1.7029,1.7029,0,0
2008-07-16,1.6727,1.6727,1.6727,1.6727,0,0
2008-07-17,1.6694,1.6694,1.6694,1.6694,0,0
2008-07-18,1.6988,1.6988,1.6988,1.6988,0,0
2008-07-21,1.7387,1.7387,1.7387,1.7387,0,0
2008-07-22,1.7366,1.7366,1.7366,1.7366,0,0
2008-07-23,1.7239,1.7239,1.7239,1.7239,0,0
2008-07-24,1.7567,1.7567,1.7567,1.7567,0,0
2008-07-25,1.7452,1.7452,1.7452,1.7452,0,0
2008-07-28,1.7493,1.7493,1.7493,1.7493,0,0
2008-07-29,1.7333,1.7333,1.7333,1.7333,0,0
2008-07-30,1.725,1.725,1.725,1.725,0,0
2008-07-31,1.6963,1.6963,1.6963,1.6963,0,0
2008-08-01,1.7034,1.7034,1.7034,1.7034,0,0
2008-08-04,1.6801,1.6801,1.6801,1.6801,0,0
2008-08-05,1.6522,1.6522,1.6522,1.6522,0,0
2008-08-06,1.6514,1.6514,1.6514,1.6514,0,0
2008-08-07,1.6451,1.6451,1.6451,1.6451,0,0
2008-08-08,1.6045,1.6045,1.6045,1.6045,0,0
2008-08-11,1.5583,1.5583,1.5583,1.5583,0,0
2008-08-12,1.5664,1.5664,1.5664,1.5664,0,0
2008-08-13,1.5713,1.5713,1.5713,1.5713,0,0
2008-08-14,1.5758,1.5758,1.5758,1.5758,0,0
2008-08-15,1.5756,1.5756,1.5756,1.5756,0,0
2008-08-18,1.5294,1.5294,1.5294,1.5294,0,0
2008-08-19,1.539,1.539,1.539,1.539,0,0
2008-08-20,1.6126,1.6126,1.6126,1.6126,0,0
2008-08-21,1.5647,1.5647,1.5647,1.5647,0,0
2008-08-22,1.5446,1.5446,1.5446,1.5446,0,0
2008-08-25,1.5421,1.5421,1.5421,1.5421,0,0
2008-08-26,1.5129,1.5129,1.5129,1.5129,0,0
2008-08-27,1.4962,1.4962,1.4962,1.4962,0,0
2008-08-28,1.501,1.501,1.501,1.501,0,0
2008-08-29,1.5231,1.5231,1.5231,1.5231,0,0
2008-09-01,1.4878,1.4878,1.4878,1.4878,0,0
2008-09-02,1.4663,1.4663,1.4663,1.4663,0,0
2008-09-03,1.4386,1.4386,1.4386,1.4386,0,0
2008-09-04,1.4335,1.4335,1.4335,1.4335,0,0
2008-09-05,1.4082,1.4082,1.4082,1.4082,0,0
2008-09-08,1.3846,1.3846,1.3846,1.3846,0,0
2008-09-09,1.3876,1.3876,1.3876,1.3876,0,0
2008-09-10,1.3843,1.3843,1.3843,1.3843,0,0
2008-09-11,1.3572,1.3572,1.3572,1.3572,0,0
2008-09-12,1.3595,1.3595,1.3595,1.3595,0,0
2008-09-16,1.328,1.328,1.328,1.328,0,0
2008-09-17,1.3016,1.3016,1.3016,1.3016,0,0
2008-09-18,1.2824,1.2824,1.2824,1.2824,0,0
2008-09-19,1.3691,1.3691,1.3691,1.3691,0,0
2008-09-22,1.4201,1.4201,1.4201,1.4201,0,0
2008-09-23,1.3714,1.3714,1.3714,1.3714,0,0
2008-09-24,1.3765,1.3765,1.3765,1.3765,0,0
2008-09-25,1.414,1.414,1.414,1.414,0,0
2008-09-26,1.428,1.428,1.428,1.428,0,0
2008-09-30,1.4277,1.4277,1.4277,1.4277,0,0
2008-10-06,1.3648,1.3648,1.3648,1.3648,0,0
2008-10-07,1.3508,1.3508,1.3508,1.3508,0,0
2008-10-08,1.3169,1.3169,1.3169,1.3169,0,0
2008-10-09,1.2991,1.2991,1.2991,1.2991,0,0
2008-10-10,1.2537,1.2537,1.2537,1.2537,0,0
2008-10-13,1.2745,1.2745,1.2745,1.2745,0,0
2008-10-14,1.2496,1.2496,1.2496,1.2496,0,0
2008-10-15,1.2344,1.2344,1.2344,1.2344,0,0
2008-10-16,1.1956,1.1956,1.1956,1.1956,0,0
2008-10-17,1.1992,1.1992,1.1992,1.1992,0,0
2008-10-20,1.2233,1.2233,1.2233,1.2233,0,0
2008-10-21,1.2228,1.2228,1.2228,1.2228,0,0
2008-10-22,1.2055,1.2055,1.2055,1.2055,0,0
2008-10-23,1.2088,1.2088,1.2088,1.2088,0,0
2008-10-24,1.1885,1.1885,1.1885,1.1885,0,0
2008-10-27,1.1383,1.1383,1.1383,1.1383,0,0
2008-10-28,1.1563,1.1563,1.1563,1.1563,0,0
2008-10-29,1.1373,1.1373,1.1373,1.1373,0,0
2008-10-30,1.151,1.151,1.151,1.151,0,0
2008-10-31,1.1396,1.1396,1.1396,1.1396,0,0
2008-11-03,1.1368,1.1368,1.1368,1.1368,0,0
2008-11-04,1.1223,1.1223,1.1223,1.1223,0,0
2008-11-05,1.1479,1.1479,1.1479,1.1479,0,0
2008-11-06,1.1304,1.1304,1.1304,1.1304,0,0
2008-11-07,1.135,1.135,1.135,1.135,0,0
2008-11-10,1.1857,1.1857,1.1857,1.1857,0,0
2008-11-11,1.1807,1.1807,1.1807,1.1807,0,0
2008-11-12,1.1824,1.1824,1.1824,1.1824,0,0
2008-11-13,1.2172,1.2172,1.2172,1.2172,0,0
2008-11-14,1.2491,1.2491,1.2491,1.2491,0,0
2008-11-17,1.2677,1.2677,1.2677,1.2677,0,0
2008-11-18,1.2114,1.2114,1.2114,1.2114,0,0
2008-11-19,1.2583,1.2583,1.2583,1.2583,0,0
2008-11-20,1.2461,1.2461,1.2461,1.2461,0,0
2008-11-21,1.2433,1.2433,1.2433,1.2433,0,0
2008-11-24,1.2144,1.2144,1.2144,1.2144,0,0
2008-11-25,1.2134,1.2134,1.2134,1.2134,0,0
2008-11-26,1.2182,1.2182,1.2182,1.2182,0,0
2008-11-27,1.2349,1.2349,1.2349,1.2349,0,0
2008-11-28,1.2278,1.2278,1.2278,1.2278,0,0
2008-12-01,1.2428,1.2428,1.2428,1.2428,0,0
2008-12-02,1.2461,1.2461,1.2461,1.2461,0,0
2008-12-03,1.2824,1.2824,1.2824,1.2824,0,0
2008-12-04,1.293,1.293,1.293,1.293,0,0
2008-12-05,1.3049,1.3049,1.3049,1.3049,0,0
2008-12-08,1.3415,1.3415,1.3415,1.3415,0,0
2008-12-09,1.3217,1.3217,1.3217,1.3217,0,0
2008-12-10,1.3437,1.3437,1.3437,1.3437,0,0
2008-12-11,1.3227,1.3227,1.3227,1.3227,0,0
2008-12-12,1.2831,1.2831,1.2831,1.2831,0,0
2008-12-15,1.2905,1.2905,1.2905,1.2905,0,0
2008-12-16,1.309,1.309,1.309,1.309,0,0
2008-12-17,1.3161,1.3161,1.3161,1.3161,0,0
2008-12-18,1.3369,1.3369,1.3369,1.3369,0,0
2008-12-19,1.3468,1.3468,1.3468,1.3468,0,0
2008-12-22,1.3331,1.3331,1.3331,1.3331,0,0
2008-12-23,1.2857,1.2857,1.2857,1.2857,0,0
2008-12-24,1.2687,1.2687,1.2687,1.2687,0,0
2008-12-25,1.2644,1.2644,1.2644,1.2644,0,0
2008-12-26,1.2603,1.2603,1.2603,1.2603,0,0
2008-12-29,1.2608,1.2608,1.2608,1.2608,0,0
2008-12-30,1.2573,1.2573,1.2573,1.2573,0,0
2008-12-31,1.2557,1.2557,1.2557,1.2557,0,0
2009-01-05,1.2806,1.2806,1.2806,1.2806,0,0
2009-01-06,1.3011,1.3011,1.3011,1.3011,0,0
2009-01-07,1.2953,1.2953,1.2953,1.2953,0,0
2009-01-08,1.2786,1.2786,1.2786,1.2786,0,0
2009-01-09,1.2905,1.2905,1.2905,1.2905,0,0
2009-01-12,1.2892,1.2892,1.2892,1.2892,0,0
2009-01-13,1.2677,1.2677,1.2677,1.2677,0,0
2009-01-14,1.3042,1.3042,1.3042,1.3042,0,0
2009-01-15,1.3011,1.3011,1.3011,1.3011,0,0
2009-01-16,1.3138,1.3138,1.3138,1.3138,0,0
2009-01-19,1.3247,1.3247,1.3247,1.3247,0,0
2009-01-20,1.3298,1.3298,1.3298,1.3298,0,0
2009-01-21,1.3232,1.3232,1.3232,1.3232,0,0
2009-01-22,1.3369,1.3369,1.3369,1.3369,0,0
2009-01-23,1.3283,1.3283,1.3283,1.3283,0,0
2009-02-02,1.3397,1.3397,1.3397,1.3397,0,0
2009-02-03,1.3638,1.3638,1.3638,1.3638,0,0
2009-02-04,1.3843,1.3843,1.3843,1.3843,0,0
2009-02-05,1.3739,1.3739,1.3739,1.3739,0,0
2009-02-06,1.4155,1.4155,1.4155,1.4155,0,0
2009-02-09,1.4472,1.4472,1.4472,1.4472,0,0
2009-02-10,1.4576,1.4576,1.4576,1.4576,0,0
2009-02-11,1.4561,1.4561,1.4561,1.4561,0,0
2009-02-12,1.4485,1.4485,1.4485,1.4485,0,0
2009-02-13,1.4883,1.4883,1.4883,1.4883,0,0
2009-02-16,1.5127,1.5127,1.5127,1.5127,0,0
2009-02-17,1.4779,1.4779,1.4779,1.4779,0,0
2009-02-18,1.4323,1.4323,1.4323,1.4323,0,0
2009-02-19,1.4477,1.4477,1.4477,1.4477,0,0
2009-02-20,1.4678,1.4678,1.4678,1.4678,0,0
2009-02-23,1.4985,1.4985,1.4985,1.4985,0,0
2009-02-24,1.4424,1.4424,1.4424,1.4424,0,0
2009-02-25,1.4363,1.4363,1.4363,1.4363,0,0
2009-02-26,1.3795,1.3795,1.3795,1.3795,0,0
2009-02-27,1.3656,1.3656,1.3656,1.3656,0,0
2009-03-02,1.3785,1.3785,1.3785,1.3785,0,0
2009-03-03,1.3742,1.3742,1.3742,1.3742,0,0
2009-03-04,1.4411,1.4411,1.4411,1.4411,0,0
2009-03-05,1.4419,1.4419,1.4419,1.4419,0,0
2009-03-06,1.4351,1.4351,1.4351,1.4351,0,0
2009-03-09,1.3973,1.3973,1.3973,1.3973,0,0
2009-03-10,1.4148,1.4148,1.4148,1.4148,0,0
2009-03-11,1.4077,1.4077,1.4077,1.4077,0,0
2009-03-12,1.4069,1.4069,1.4069,1.4069,0,0
2009-03-13,1.4066,1.4066,1.4066,1.4066,0,0
2009-03-16,1.4231,1.4231,1.4231,1.4231,0,0
2009-03-17,1.4556,1.4556,1.4556,1.4556,0,0
2009-03-18,1.4604,1.4604,1.4604,1.4604,0,0
2009-03-19,1.4794,1.4794,1.4794,1.4794,0,0
2009-03-20,1.4711,1.4711,1.4711,1.4711,0,0
2009-03-23,1.5013,1.5013,1.5013,1.5013,0,0
2009-03-24,1.5089,1.5089,1.5089,1.5089,0,0
2009-03-25,1.4878,1.4878,1.4878,1.4878,0,0
2009-03-26,1.5124,1.5124,1.5124,1.5124,0,0
2009-03-27,1.5198,1.5198,1.5198,1.5198,0,0
2009-03-30,1.5086,1.5086,1.5086,1.5086,0,0
2009-03-31,1.5281,1.5281,1.5281,1.5281,0,0
2009-04-01,1.5441,1.5441,1.5441,1.5441,0,0
2009-04-02,1.5644,1.5644,1.5644,1.5644,0,0
2009-04-03,1.5619,1.5619,1.5619,1.5619,0,0
2009-04-07,1.5604,1.5604,1.5604,1.5604,0,0
2009-04-08,1.5165,1.5165,1.5165,1.5165,0,0
2009-04-09,1.5357,1.5357,1.5357,1.5357,0,0
2009-04-10,1.5837,1.5837,1.5837,1.5837,0,0
2009-04-13,1.6085,1.6085,1.6085,1.6085,0,0
2009-04-14,1.6245,1.6245,1.6245,1.6245,0,0
2009-04-15,1.6324,1.6324,1.6324,1.6324,0,0
2009-04-16,1.6245,1.6245,1.6245,1.6245,0,0
2009-04-17,1.6123,1.6123,1.6123,1.6123,0,0
2009-04-20,1.6387,1.6387,1.6387,1.6387,0,0
2009-04-21,1.6238,1.6238,1.6238,1.6238,0,0
2009-04-22,1.5677,1.5677,1.5677,1.5677,0,0
2009-04-23,1.5796,1.5796,1.5796,1.5796,0,0
2009-04-24,1.5738,1.5738,1.5738,1.5738,0,0
2009-04-27,1.5413,1.5413,1.5413,1.5413,0,0
2009-04-28,1.5502,1.5502,1.5502,1.5502,0,0
2009-04-29,1.5926,1.5926,1.5926,1.5926,0,0
2009-04-30,1.609,1.609,1.609,1.609,0,0
2009-05-04,1.6524,1.6524,1.6524,1.6524,0,0
2009-05-05,1.6577,1.6577,1.6577,1.6577,0,0
2009-05-06,1.6798,1.6798,1.6798,1.6798,0,0
2009-05-07,1.6796,1.6796,1.6796,1.6796,0,0
2009-05-08,1.6821,1.6821,1.6821,1.6821,0,0
2009-05-11,1.6415,1.6415,1.6415,1.6415,0,0
2009-05-12,1.6745,1.6745,1.6745,1.6745,0,0
2009-05-13,1.6874,1.6874,1.6874,1.6874,0,0
2009-05-14,1.6801,1.6801,1.6801,1.6801,0,0
2009-05-15,1.6872,1.6872,1.6872,1.6872,0,0
2009-05-18,1.6935,1.6935,1.6935,1.6935,0,0
2009-05-19,1.708,1.708,1.708,1.708,0,0
2009-05-20,1.7085,1.7085,1.7085,1.7085,0,0
2009-05-21,1.675,1.675,1.675,1.675,0,0
2009-05-22,1.6671,1.6671,1.6671,1.6671,0,0
2009-05-25,1.6765,1.6765,1.6765,1.6765,0,0
2009-05-26,1.6603,1.6603,1.6603,1.6603,0,0
2009-05-27,1.676,1.676,1.676,1.676,0,0
2009-06-01,1.7303,1.7303,1.7303,1.7303,0,0
2009-06-02,1.7354,1.7354,1.7354,1.7354,0,0
2009-06-03,1.7645,1.7645,1.7645,1.7645,0,0
2009-06-04,1.7635,1.7635,1.7635,1.7635,0,0
2009-06-05,1.7536,1.7536,1.7536,1.7536,0,0
2009-06-08,1.7541,1.7541,1.7541,1.7541,0,0
2009-06-09,1.7653,1.7653,1.7653,1.7653,0,0
2009-06-10,1.7775,1.7775,1.7775,1.7775,0,0
2009-06-11,1.7627,1.7627,1.7627,1.7627,0,0
2009-06-12,1.7381,1.7381,1.7381,1.7381,0,0
