日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2009-01-19,0.842,0.842,0.842,0.842,0,0
2009-01-20,0.854,0.854,0.854,0.854,0,0
2009-01-21,0.86,0.86,0.86,0.86,0,0
2009-01-22,0.874,0.874,0.874,0.874,0,0
2009-01-23,0.873,0.873,0.873,0.873,0,0
2009-02-02,0.89,0.89,0.89,0.89,0,0
2009-02-03,0.905,0.905,0.905,0.905,0,0
2009-02-04,0.918,0.918,0.918,0.918,0,0
2009-02-05,0.907,0.907,0.907,0.907,0,0
2009-02-06,0.936,0.936,0.936,0.936,0,0
2009-02-09,0.963,0.963,0.963,0.963,0,0
2009-02-10,0.98,0.98,0.98,0.98,0,0
2009-02-11,0.98,0.98,0.98,0.98,0,0
2009-02-12,0.979,0.979,0.979,0.979,0,0
2009-02-13,0.997,0.997,0.997,0.997,0,0
2009-02-16,1.012,1.012,1.012,1.012,0,0
2009-02-17,0.983,0.983,0.983,0.983,0,0
2009-02-18,0.956,0.956,0.956,0.956,0,0
2009-02-19,0.961,0.961,0.961,0.961,0,0
2009-02-20,0.98,0.98,0.98,0.98,0,0
2009-02-23,1.004,1.004,1.004,1.004,0,0
2009-02-24,0.974,0.974,0.974,0.974,0,0
2009-02-25,0.973,0.973,0.973,0.973,0,0
2009-02-26,0.937,0.937,0.937,0.937,0,0
2009-02-27,0.924,0.924,0.924,0.924,0,0
2009-03-02,0.936,0.936,0.936,0.936,0,0
2009-03-03,0.938,0.938,0.938,0.938,0,0
2009-03-04,0.975,0.975,0.975,0.975,0,0
2009-03-05,0.977,0.977,0.977,0.977,0,0
2009-03-06,0.97,0.97,0.97,0.97,0,0
2009-03-09,0.938,0.938,0.938,0.938,0,0
2009-03-10,0.952,0.952,0.952,0.952,0,0
2009-03-11,0.947,0.947,0.947,0.947,0,0
2009-03-12,0.946,0.946,0.946,0.946,0,0
2009-03-13,0.945,0.945,0.945,0.945,0,0
2009-03-16,0.954,0.954,0.954,0.954,0,0
2009-03-17,0.981,0.981,0.981,0.981,0,0
2009-03-18,0.99,0.99,0.99,0.99,0,0
2009-03-19,1.008,1.008,1.008,1.008,0,0
2009-03-20,1.009,1.009,1.009,1.009,0,0
2009-03-23,1.026,1.026,1.026,1.026,0,0
2009-03-24,1.028,1.028,1.028,1.028,0,0
2009-03-25,1.011,1.011,1.011,1.011,0,0
2009-03-26,1.038,1.038,1.038,1.038,0,0
2009-03-27,1.05,1.05,1.05,1.05,0,0
2009-03-30,1.046,1.046,1.046,1.046,0,0
2009-03-31,1.061,1.061,1.061,1.061,0,0
2009-04-01,1.08,1.08,1.08,1.08,0,0
2009-04-02,1.088,1.088,1.088,1.088,0,0
2009-04-03,1.086,1.086,1.086,1.086,0,0
2009-04-07,1.09,1.09,1.09,1.09,0,0
2009-04-08,1.058,1.058,1.058,1.058,0,0
2009-04-09,1.076,1.076,1.076,1.076,0,0
2009-04-10,1.116,1.116,1.116,1.116,0,0
2009-04-13,1.137,1.137,1.137,1.137,0,0
2009-04-14,1.144,1.144,1.144,1.144,0,0
2009-04-15,1.156,1.156,1.156,1.156,0,0
2009-04-16,1.157,1.157,1.157,1.157,0,0
2009-04-17,1.141,1.141,1.141,1.141,0,0
2009-04-20,1.16,1.16,1.16,1.16,0,0
2009-04-21,1.152,1.152,1.152,1.152,0,0
2009-04-22,1.11,1.11,1.11,1.11,0,0
2009-04-23,1.12,1.12,1.12,1.12,0,0
2009-04-24,1.113,1.113,1.113,1.113,0,0
2009-04-27,1.097,1.097,1.097,1.097,0,0
2009-04-28,1.107,1.107,1.107,1.107,0,0
2009-04-29,1.125,1.125,1.125,1.125,0,0
2009-04-30,1.132,1.132,1.132,1.132,0,0
2009-05-04,1.156,1.156,1.156,1.156,0,0
2009-05-05,1.159,1.159,1.159,1.159,0,0
2009-05-06,1.174,1.174,1.174,1.174,0,0
2009-05-07,1.173,1.173,1.173,1.173,0,0
2009-05-08,1.168,1.168,1.168,1.168,0,0
2009-05-11,1.137,1.137,1.137,1.137,0,0
2009-05-12,1.156,1.156,1.156,1.156,0,0
2009-05-13,1.159,1.159,1.159,1.159,0,0
2009-05-14,1.16,1.16,1.16,1.16,0,0
2009-05-15,1.167,1.167,1.167,1.167,0,0
2009-05-18,1.172,1.172,1.172,1.172,0,0
2009-05-19,1.188,1.188,1.188,1.188,0,0
2009-05-20,1.184,1.184,1.184,1.184,0,0
2009-05-21,1.164,1.164,1.164,1.164,0,0
2009-05-22,1.163,1.163,1.163,1.163,0,0
2009-05-25,1.175,1.175,1.175,1.175,0,0
2009-05-26,1.169,1.169,1.169,1.169,0,0
2009-05-27,1.18,1.18,1.18,1.18,0,0
2009-06-01,1.202,1.202,1.202,1.202,0,0
2009-06-02,1.206,1.206,1.206,1.206,0,0
2009-06-03,1.217,1.217,1.217,1.217,0,0
2009-06-04,1.21,1.21,1.21,1.21,0,0
2009-06-05,1.216,1.216,1.216,1.216,0,0
2009-06-08,1.214,1.214,1.214,1.214,0,0
2009-06-09,1.21,1.21,1.21,1.21,0,0
2009-06-10,1.223,1.223,1.223,1.223,0,0
2009-06-11,1.231,1.231,1.231,1.231,0,0
2009-06-12,1.213,1.213,1.213,1.213,0,0
2009-06-15,1.237,1.237,1.237,1.237,0,0
2009-06-16,1.242,1.242,1.242,1.242,0,0
2009-06-17,1.254,1.254,1.254,1.254,0,0
2009-06-18,1.27,1.27,1.27,1.27,0,0
2009-06-19,1.264,1.264,1.264,1.264,0,0
2009-06-22,1.252,1.252,1.252,1.252,0,0
2009-06-23,1.251,1.251,1.251,1.251,0,0
2009-06-24,1.262,1.262,1.262,1.262,0,0
2009-06-25,1.258,1.258,1.258,1.258,0,0
2009-06-26,1.265,1.265,1.265,1.265,0,0
2009-06-29,1.278,1.278,1.278,1.278,0,0
2009-06-30,1.269,1.269,1.269,1.269,0,0
2009-07-01,1.282,1.282,1.282,1.282,0,0
2009-07-02,1.3,1.3,1.3,1.3,0,0
2009-07-03,1.321,1.321,1.321,1.321,0,0
2009-07-06,1.321,1.321,1.321,1.321,0,0
2009-07-07,1.322,1.322,1.322,1.322,0,0
2009-07-08,1.334,1.334,1.334,1.334,0,0
2009-07-09,1.345,1.345,1.345,1.345,0,0
2009-07-10,1.35,1.35,1.35,1.35,0,0
2009-07-13,1.346,1.346,1.346,1.346,0,0
2009-07-14,1.368,1.368,1.368,1.368,0,0
2009-07-15,1.372,1.372,1.372,1.372,0,0
2009-07-16,1.365,1.365,1.365,1.365,0,0
2009-07-17,1.381,1.381,1.381,1.381,0,0
2009-07-20,1.406,1.406,1.406,1.406,0,0
2009-07-21,1.381,1.381,1.381,1.381,0,0
2009-07-22,1.401,1.401,1.401,1.401,0,0
2009-07-23,1.418,1.418,1.418,1.418,0,0
2009-07-24,1.417,1.417,1.417,1.417,0,0
2009-07-27,1.438,1.438,1.438,1.438,0,0
2009-07-28,1.441,1.441,1.441,1.441,0,0
2009-07-29,1.378,1.378,1.378,1.378,0,0
2009-07-30,1.393,1.393,1.393,1.393,0,0
2009-07-31,1.418,1.418,1.418,1.418,0,0
2009-08-03,1.44,1.44,1.44,1.44,0,0
2009-08-04,1.461,1.461,1.461,1.461,0,0
2009-08-05,1.451,1.451,1.451,1.451,0,0
2009-08-06,1.438,1.438,1.438,1.438,0,0
2009-08-07,1.408,1.408,1.408,1.408,0,0
2009-08-10,1.414,1.414,1.414,1.414,0,0
2009-08-11,1.413,1.413,1.413,1.413,0,0
2009-08-12,1.37,1.37,1.37,1.37,0,0
2009-08-13,1.369,1.369,1.369,1.369,0,0
2009-08-14,1.336,1.336,1.336,1.336,0,0
2009-08-17,1.287,1.287,1.287,1.287,0,0
2009-08-18,1.304,1.304,1.304,1.304,0,0
2009-08-19,1.274,1.274,1.274,1.274,0,0
2009-08-20,1.313,1.313,1.313,1.313,0,0
2009-08-21,1.344,1.344,1.344,1.344,0,0
2009-08-24,1.371,1.371,1.371,1.371,0,0
2009-08-25,1.363,1.363,1.363,1.363,0,0
2009-08-26,1.379,1.379,1.379,1.379,0,0
2009-08-27,1.385,1.385,1.385,1.385,0,0
2009-08-28,1.344,1.344,1.344,1.344,0,0
2009-08-31,1.292,1.292,1.292,1.292,0,0
2009-09-01,1.289,1.289,1.289,1.289,0,0
2009-09-02,1.298,1.298,1.298,1.298,0,0
2009-09-03,1.34,1.34,1.34,1.34,0,0
2009-09-04,1.36,1.36,1.36,1.36,0,0
2009-09-07,1.374,1.374,1.374,1.374,0,0
2009-09-08,1.39,1.39,1.39,1.39,0,0
2009-09-09,1.396,1.396,1.396,1.396,0,0
2009-09-10,1.392,1.392,1.392,1.392,0,0
2009-09-11,1.414,1.414,1.414,1.414,0,0
2009-09-14,1.438,1.438,1.438,1.438,0,0
2009-09-15,1.45,1.45,1.45,1.45,0,0
2009-09-16,1.433,1.433,1.433,1.433,0,0
2009-09-17,1.452,1.452,1.452,1.452,0,0
2009-09-18,1.413,1.413,1.413,1.413,0,0
2009-09-21,1.429,1.429,1.429,1.429,0,0
2009-09-22,1.406,1.406,1.406,1.406,0,0
2009-09-23,1.377,1.377,1.377,1.377,0,0
2009-09-24,1.366,1.366,1.366,1.366,0,0
2009-09-25,1.358,1.358,1.358,1.358,0,0
2009-09-28,1.343,1.343,1.343,1.343,0,0
2009-09-29,1.333,1.333,1.333,1.333,0,0
2009-09-30,1.351,1.351,1.351,1.351,0,0
2009-10-09,1.407,1.407,1.407,1.407,0,0
2009-10-12,1.4,1.4,1.4,1.4,0,0
2009-10-13,1.412,1.412,1.412,1.412,0,0
2009-10-14,1.424,1.424,1.424,1.424,0,0
2009-10-15,1.424,1.424,1.424,1.424,0,0
2009-10-16,1.426,1.426,1.426,1.426,0,0
2009-10-19,1.453,1.453,1.453,1.453,0,0
2009-10-20,1.463,1.463,1.463,1.463,0,0
2009-10-21,1.458,1.458,1.458,1.458,0,0
2009-10-22,1.455,1.455,1.455,1.455,0,0
2009-10-23,1.474,1.474,1.474,1.474,0,0
2009-10-26,1.479,1.479,1.479,1.479,0,0
2009-10-27,1.446,1.446,1.446,1.446,0,0
2009-10-28,1.455,1.455,1.455,1.455,0,0
2009-10-29,1.43,1.43,1.43,1.43,0,0
2009-10-30,1.45,1.45,1.45,1.45,0,0
2009-11-02,1.496,1.496,1.496,1.496,0,0
2009-11-03,1.511,1.511,1.511,1.511,0,0
2009-11-04,1.521,1.521,1.521,1.521,0,0
2009-11-05,1.531,1.531,1.531,1.531,0,0
2009-11-06,1.529,1.529,1.529,1.529,0,0
2009-11-09,1.536,1.536,1.536,1.536,0,0
2009-11-10,1.543,1.543,1.543,1.543,0,0
2009-11-11,1.548,1.548,1.548,1.548,0,0
2009-11-12,1.552,1.552,1.552,1.552,0,0
2009-11-13,1.55,1.55,1.55,1.55,0,0
2009-11-16,1.583,1.583,1.583,1.583,0,0
2009-11-17,1.585,1.585,1.585,1.585,0,0
2009-11-18,1.596,1.596,1.596,1.596,0,0
2009-11-19,1.602,1.602,1.602,1.602,0,0
2009-11-20,1.611,1.611,1.611,1.611,0,0
2009-11-23,1.63,1.63,1.63,1.63,0,0
2009-11-24,1.572,1.572,1.572,1.572,0,0
2009-11-25,1.613,1.613,1.613,1.613,0,0
2009-11-26,1.574,1.574,1.574,1.574,0,0
2009-11-27,1.552,1.552,1.552,1.552,0,0
2009-11-30,1.6135,1.6135,1.6135,1.6135,0,0
2009-12-01,1.6454,1.6454,1.6454,1.6454,0,0
2009-12-02,1.6523,1.6523,1.6523,1.6523,0,0
2009-12-03,1.6477,1.6477,1.6477,1.6477,0,0
2009-12-04,1.6295,1.6295,1.6295,1.6295,0,0
2009-12-07,1.6397,1.6397,1.6397,1.6397,0,0
2009-12-08,1.6329,1.6329,1.6329,1.6329,0,0
2009-12-09,1.609,1.609,1.609,1.609,0,0
2009-12-10,1.6158,1.6158,1.6158,1.6158,0,0
2009-12-11,1.6181,1.6181,1.6181,1.6181,0,0
2009-12-14,1.6204,1.6204,1.6204,1.6204,0,0
2009-12-15,1.6192,1.6192,1.6192,1.6192,0,0
2009-12-16,1.6113,1.6113,1.6113,1.6113,0,0
2009-12-17,1.5725,1.5725,1.5725,1.5725,0,0
2009-12-18,1.5338,1.5338,1.5338,1.5338,0,0
2009-12-21,1.5406,1.5406,1.5406,1.5406,0,0
2009-12-22,1.519,1.519,1.519,1.519,0,0
2009-12-23,1.5383,1.5383,1.5383,1.5383,0,0
2009-12-24,1.5816,1.5816,1.5816,1.5816,0,0
2009-12-25,1.5896,1.5896,1.5896,1.5896,0,0
2009-12-28,1.5999,1.5999,1.5999,1.5999,0,0
2009-12-29,1.6056,1.6056,1.6056,1.6056,0,0
2009-12-30,1.6124,1.6124,1.6124,1.6124,0,0
2009-12-31,1.6226,1.6226,1.6226,1.6226,0,0
2010-01-04,1.6158,1.6158,1.6158,1.6158,0,0
2010-01-05,1.6295,1.6295,1.6295,1.6295,0,0
2010-01-06,1.6261,1.6261,1.6261,1.6261,0,0
2010-01-07,1.5919,1.5919,1.5919,1.5919,0,0
2010-01-08,1.6044,1.6044,1.6044,1.6044,0,0
2010-01-11,1.6113,1.6113,1.6113,1.6113,0,0
2010-01-12,1.6352,1.6352,1.6352,1.6352,0,0
2010-01-13,1.6215,1.6215,1.6215,1.6215,0,0
2010-01-14,1.6534,1.6534,1.6534,1.6534,0,0
2010-01-15,1.6614,1.6614,1.6614,1.6614,0,0
2010-01-18,1.6728,1.6728,1.6728,1.6728,0,0
2010-01-19,1.6682,1.6682,1.6682,1.6682,0,0
2010-01-20,1.6135,1.6135,1.6135,1.6135,0,0
2010-01-21,1.6135,1.6135,1.6135,1.6135,0,0
2010-01-22,1.5759,1.5759,1.5759,1.5759,0,0
2010-01-25,1.5611,1.5611,1.5611,1.5611,0,0
2010-01-26,1.5258,1.5258,1.5258,1.5258,0,0
2010-01-27,1.5212,1.5212,1.5212,1.5212,0,0
2010-01-28,1.5429,1.5429,1.5429,1.5429,0,0
2010-01-29,1.5474,1.5474,1.5474,1.5474,0,0
2010-02-01,1.5338,1.5338,1.5338,1.5338,0,0
2010-02-02,1.5247,1.5247,1.5247,1.5247,0,0
2010-02-03,1.536,1.536,1.536,1.536,0,0
2010-02-04,1.5338,1.5338,1.5338,1.5338,0,0
2010-02-05,1.5076,1.5076,1.5076,1.5076,0,0
2010-02-08,1.5019,1.5019,1.5019,1.5019,0,0
2010-02-09,1.503,1.503,1.503,1.503,0,0
2010-02-10,1.5281,1.5281,1.5281,1.5281,0,0
2010-02-11,1.5292,1.5292,1.5292,1.5292,0,0
2010-02-12,1.5463,1.5463,1.5463,1.5463,0,0
2010-02-22,1.5417,1.5417,1.5417,1.5417,0,0
2010-02-23,1.5395,1.5395,1.5395,1.5395,0,0
2010-02-24,1.5702,1.5702,1.5702,1.5702,0,0
2010-02-25,1.5896,1.5896,1.5896,1.5896,0,0
2010-02-26,1.5953,1.5953,1.5953,1.5953,0,0
2010-03-01,1.6056,1.6056,1.6056,1.6056,0,0
2010-03-02,1.6021,1.6021,1.6021,1.6021,0,0
2010-03-03,1.6135,1.6135,1.6135,1.6135,0,0
2010-03-04,1.5759,1.5759,1.5759,1.5759,0,0
2010-03-05,1.5782,1.5782,1.5782,1.5782,0,0
2010-03-08,1.5919,1.5919,1.5919,1.5919,0,0
2010-03-09,1.5976,1.5976,1.5976,1.5976,0,0
2010-03-10,1.5725,1.5725,1.5725,1.5725,0,0
2010-03-11,1.5691,1.5691,1.5691,1.5691,0,0
2010-03-12,1.552,1.552,1.552,1.552,0,0
2010-03-15,1.5315,1.5315,1.5315,1.5315,0,0
2010-03-16,1.5349,1.5349,1.5349,1.5349,0,0
2010-03-17,1.5702,1.5702,1.5702,1.5702,0,0
2010-03-18,1.5714,1.5714,1.5714,1.5714,0,0
2010-03-19,1.5759,1.5759,1.5759,1.5759,0,0
2010-03-22,1.5816,1.5816,1.5816,1.5816,0,0
2010-03-23,1.5748,1.5748,1.5748,1.5748,0,0
2010-03-24,1.5793,1.5793,1.5793,1.5793,0,0
2010-03-25,1.5657,1.5657,1.5657,1.5657,0,0
2010-03-26,1.5782,1.5782,1.5782,1.5782,0,0
2010-03-29,1.5999,1.5999,1.5999,1.5999,0,0
2010-03-30,1.5999,1.5999,1.5999,1.5999,0,0
2010-03-31,1.601,1.601,1.601,1.601,0,0
2010-04-01,1.6215,1.6215,1.6215,1.6215,0,0
2010-04-02,1.6204,1.6204,1.6204,1.6204,0,0
2010-04-06,1.617,1.617,1.617,1.617,0,0
2010-04-07,1.6192,1.6192,1.6192,1.6192,0,0
2010-04-08,1.6192,1.6192,1.6192,1.6192,0,0
2010-04-09,1.6454,1.6454,1.6454,1.6454,0,0
2010-04-12,1.6523,1.6523,1.6523,1.6523,0,0
2010-04-13,1.6591,1.6591,1.6591,1.6591,0,0
2010-04-14,1.6728,1.6728,1.6728,1.6728,0,0
2010-04-15,1.6534,1.6534,1.6534,1.6534,0,0
2010-04-16,1.6466,1.6466,1.6466,1.6466,0,0
2010-04-19,1.6113,1.6113,1.6113,1.6113,0,0
2010-04-20,1.642,1.642,1.642,1.642,0,0
2010-04-21,1.6728,1.6728,1.6728,1.6728,0,0
2010-04-22,1.6762,1.6762,1.6762,1.6762,0,0
2010-04-23,1.6637,1.6637,1.6637,1.6637,0,0
2010-04-26,1.6671,1.6671,1.6671,1.6671,0,0
2010-04-27,1.6511,1.6511,1.6511,1.6511,0,0
2010-04-28,1.6443,1.6443,1.6443,1.6443,0,0
2010-04-29,1.5976,1.5976,1.5976,1.5976,0,0
2010-04-30,1.5736,1.5736,1.5736,1.5736,0,0
2010-05-04,1.5862,1.5862,1.5862,1.5862,0,0
2010-05-05,1.6078,1.6078,1.6078,1.6078,0,0
2010-05-06,1.5691,1.5691,1.5691,1.5691,0,0
2010-05-07,1.5509,1.5509,1.5509,1.5509,0,0
2010-05-10,1.5281,1.5281,1.5281,1.5281,0,0
2010-05-11,1.4973,1.4973,1.4973,1.4973,0,0
2010-05-12,1.4836,1.4836,1.4836,1.4836,0,0
2010-05-13,1.5167,1.5167,1.5167,1.5167,0,0
2010-05-14,1.5338,1.5338,1.5338,1.5338,0,0
2010-05-17,1.4825,1.4825,1.4825,1.4825,0,0
2010-05-18,1.4825,1.4825,1.4825,1.4825,0,0
2010-05-19,1.4848,1.4848,1.4848,1.4848,0,0
2010-05-20,1.4677,1.4677,1.4677,1.4677,0,0
2010-05-21,1.4802,1.4802,1.4802,1.4802,0,0
2010-05-24,1.5247,1.5247,1.5247,1.5247,0,0
2010-05-25,1.5121,1.5121,1.5121,1.5121,0,0
2010-05-26,1.5087,1.5087,1.5087,1.5087,0,0
2010-05-27,1.5303,1.5303,1.5303,1.5303,0,0
2010-05-28,1.5429,1.5429,1.5429,1.5429,0,0
