日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2015-01-22,1.3077,1.3077,1.3077,1.3077,0,0
2015-01-23,1.3019,1.3019,1.3019,1.3019,0,0
2015-01-26,1.3285,1.3285,1.3285,1.3285,0,0
2015-01-27,1.3319,1.3319,1.3319,1.3319,0,0
2015-01-28,1.3181,1.3181,1.3181,1.3181,0,0
2015-01-29,1.31,1.31,1.31,1.31,0,0
2015-01-30,1.3042,1.3042,1.3042,1.3042,0,0
2015-02-02,1.303,1.303,1.303,1.303,0,0
2015-02-03,1.325,1.325,1.325,1.325,0,0
2015-02-04,1.3169,1.3169,1.3169,1.3169,0,0
2015-02-05,1.3146,1.3146,1.3146,1.3146,0,0
2015-02-06,1.2996,1.2996,1.2996,1.2996,0,0
2015-02-09,1.295,1.295,1.295,1.295,0,0
2015-02-10,1.3123,1.3123,1.3123,1.3123,0,0
2015-02-11,1.3285,1.3285,1.3285,1.3285,0,0
2015-02-12,1.3377,1.3377,1.3377,1.3377,0,0
2015-02-13,1.3504,1.3504,1.3504,1.3504,0,0
2015-02-16,1.3643,1.3643,1.3643,1.3643,0,0
2015-02-17,1.3758,1.3758,1.3758,1.3758,0,0
2015-02-25,1.3585,1.3585,1.3585,1.3585,0,0
2015-02-26,1.3631,1.3631,1.3631,1.3631,0,0
2015-02-27,1.3712,1.3712,1.3712,1.3712,0,0
2015-03-02,1.3966,1.3966,1.3966,1.3966,0,0
2015-03-03,1.3781,1.3781,1.3781,1.3781,0,0
2015-03-04,1.3989,1.3989,1.3989,1.3989,0,0
2015-03-05,1.3943,1.3943,1.3943,1.3943,0,0
2015-03-06,1.3712,1.3712,1.3712,1.3712,0,0
2015-03-09,1.3966,1.3966,1.3966,1.3966,0,0
2015-03-10,1.4186,1.4186,1.4186,1.4186,0,0
2015-03-11,1.4266,1.4266,1.4266,1.4266,0,0
2015-03-12,1.4243,1.4243,1.4243,1.4243,0,0
2015-03-13,1.459,1.459,1.459,1.459,0,0
2015-03-16,1.5156,1.5156,1.5156,1.5156,0,0
2015-03-17,1.5387,1.5387,1.5387,1.5387,0,0
2015-03-18,1.5664,1.5664,1.5664,1.5664,0,0
2015-03-19,1.556,1.556,1.556,1.556,0,0
2015-03-20,1.5676,1.5676,1.5676,1.5676,0,0
2015-03-23,1.6311,1.6311,1.6311,1.6311,0,0
2015-03-24,1.6554,1.6554,1.6554,1.6554,0,0
2015-03-25,1.6762,1.6762,1.6762,1.6762,0,0
2015-03-26,1.6531,1.6531,1.6531,1.6531,0,0
2015-03-27,1.6831,1.6831,1.6831,1.6831,0,0
2015-03-30,1.69,1.69,1.69,1.69,0,0
2015-03-31,1.6854,1.6854,1.6854,1.6854,0,0
2015-04-01,1.7166,1.7166,1.7166,1.7166,0,0
2015-04-02,1.7432,1.7432,1.7432,1.7432,0,0
2015-04-03,1.7524,1.7524,1.7524,1.7524,0,0
2015-04-07,1.7928,1.7928,1.7928,1.7928,0,0
2015-04-08,1.7882,1.7882,1.7882,1.7882,0,0
2015-04-09,1.7951,1.7951,1.7951,1.7951,0,0
2015-04-10,1.8414,1.8414,1.8414,1.8414,0,0
2015-04-13,1.8818,1.8818,1.8818,1.8818,0,0
2015-04-14,1.8633,1.8633,1.8633,1.8633,0,0
2015-04-15,1.8263,1.8263,1.8263,1.8263,0,0
2015-04-16,1.8633,1.8633,1.8633,1.8633,0,0
2015-04-17,1.8876,1.8876,1.8876,1.8876,0,0
2015-04-20,1.8356,1.8356,1.8356,1.8356,0,0
2015-04-21,1.8877,1.8877,1.8877,1.8877,0,0
2015-04-22,1.922,1.922,1.922,1.922,0,0
2015-04-23,1.9362,1.9362,1.9362,1.9362,0,0
2015-04-24,1.9234,1.9234,1.9234,1.9234,0,0
2015-04-27,1.9462,1.9462,1.9462,1.9462,0,0
2015-04-28,1.902,1.902,1.902,1.902,0,0
2015-04-29,1.9305,1.9305,1.9305,1.9305,0,0
2015-04-30,1.9448,1.9448,1.9448,1.9448,0,0
2015-05-04,1.9705,1.9705,1.9705,1.9705,0,0
2015-05-05,1.9277,1.9277,1.9277,1.9277,0,0
2015-05-06,1.9291,1.9291,1.9291,1.9291,0,0
2015-05-07,1.892,1.892,1.892,1.892,0,0
2015-05-08,1.9619,1.9619,1.9619,1.9619,0,0
2015-05-11,2.0619,2.0619,2.0619,2.0619,0,0
2015-05-12,2.1219,2.1219,2.1219,2.1219,0,0
2015-05-13,2.1419,2.1419,2.1419,2.1419,0,0
2015-05-14,2.1704,2.1704,2.1704,2.1704,0,0
2015-05-15,2.1733,2.1733,2.1733,2.1733,0,0
2015-05-18,2.2404,2.2404,2.2404,2.2404,0,0
2015-05-19,2.2618,2.2618,2.2618,2.2618,0,0
2015-05-20,2.2804,2.2804,2.2804,2.2804,0,0
2015-05-21,2.3318,2.3318,2.3318,2.3318,0,0
2015-05-22,2.3146,2.3146,2.3146,2.3146,0,0
2015-05-25,2.3561,2.3561,2.3561,2.3561,0,0
2015-05-26,2.4589,2.4589,2.4589,2.4589,0,0
2015-05-27,2.4717,2.4717,2.4717,2.4717,0,0
2015-05-28,2.3432,2.3432,2.3432,2.3432,0,0
2015-05-29,2.3718,2.3718,2.3718,2.3718,0,0
2015-06-01,2.4603,2.4603,2.4603,2.4603,0,0
2015-06-02,2.5331,2.5331,2.5331,2.5331,0,0
2015-06-03,2.5345,2.5345,2.5345,2.5345,0,0
2015-06-04,2.506,2.506,2.506,2.506,0,0
2015-06-05,2.526,2.526,2.526,2.526,0,0
2015-06-08,2.4974,2.4974,2.4974,2.4974,0,0
2015-06-09,2.4646,2.4646,2.4646,2.4646,0,0
2015-06-10,2.5145,2.5145,2.5145,2.5145,0,0
2015-06-11,2.536,2.536,2.536,2.536,0,0
2015-06-12,2.5702,2.5702,2.5702,2.5702,0,0
2015-06-15,2.5331,2.5331,2.5331,2.5331,0,0
2015-06-16,2.466,2.466,2.466,2.466,0,0
2015-06-17,2.4817,2.4817,2.4817,2.4817,0,0
2015-06-18,2.4132,2.4132,2.4132,2.4132,0,0
2015-06-19,2.3132,2.3132,2.3132,2.3132,0,0
2015-06-23,2.3289,2.3289,2.3289,2.3289,0,0
2015-06-24,2.3618,2.3618,2.3618,2.3618,0,0
2015-06-25,2.2832,2.2832,2.2832,2.2832,0,0
2015-06-26,2.1276,2.1276,2.1276,2.1276,0,0
2015-06-29,2.0276,2.0276,2.0276,2.0276,0,0
2015-06-30,2.1119,2.1119,2.1119,2.1119,0,0
2015-07-01,2.0505,2.0505,2.0505,2.0505,0,0
2015-07-02,1.952,1.952,1.952,1.952,0,0
2015-07-03,1.8863,1.8863,1.8863,1.8863,0,0
2015-07-06,1.8591,1.8591,1.8591,1.8591,0,0
2015-07-07,1.7321,1.7321,1.7321,1.7321,0,0
2015-07-08,1.6492,1.6492,1.6492,1.6492,0,0
2015-07-09,1.7306,1.7306,1.7306,1.7306,0,0
2015-07-10,1.8349,1.8349,1.8349,1.8349,0,0
2015-07-13,1.9562,1.9562,1.9562,1.9562,0,0
2015-07-14,1.9691,1.9691,1.9691,1.9691,0,0
2015-07-15,1.8577,1.8577,1.8577,1.8577,0,0
2015-07-16,1.8877,1.8877,1.8877,1.8877,0,0
2015-07-17,1.9777,1.9777,1.9777,1.9777,0,0
2015-07-20,2.0246,2.0246,2.0246,2.0246,0,0
2015-07-21,2.0893,2.0893,2.0893,2.0893,0,0
2015-07-22,2.1088,2.1088,2.1088,2.1088,0,0
2015-07-23,2.1421,2.1421,2.1421,2.1421,0,0
2015-07-24,2.0951,2.0951,2.0951,2.0951,0,0
2015-07-27,1.9463,1.9463,1.9463,1.9463,0,0
2015-07-28,1.9111,1.9111,1.9111,1.9111,0,0
2015-07-29,1.9581,1.9581,1.9581,1.9581,0,0
2015-07-30,1.915,1.915,1.915,1.915,0,0
2015-07-31,1.9072,1.9072,1.9072,1.9072,0,0
2015-08-03,1.8915,1.8915,1.8915,1.8915,0,0
2015-08-04,1.9444,1.9444,1.9444,1.9444,0,0
2015-08-05,1.9346,1.9346,1.9346,1.9346,0,0
2015-08-06,1.917,1.917,1.917,1.917,0,0
2015-08-07,1.96,1.96,1.96,1.96,0,0
2015-08-10,2.0384,2.0384,2.0384,2.0384,0,0
2015-08-11,2.0403,2.0403,2.0403,2.0403,0,0
2015-08-12,2.0364,2.0364,2.0364,2.0364,0,0
2015-08-13,2.0638,2.0638,2.0638,2.0638,0,0
2015-08-14,2.0677,2.0677,2.0677,2.0677,0,0
2015-08-17,2.0951,2.0951,2.0951,2.0951,0,0
2015-08-18,1.9777,1.9777,1.9777,1.9777,0,0
2015-08-19,2.0129,2.0129,2.0129,2.0129,0,0
2015-08-20,1.962,1.962,1.962,1.962,0,0
2015-08-21,1.8915,1.8915,1.8915,1.8915,0,0
2015-08-24,1.7681,1.7681,1.7681,1.7681,0,0
2015-08-25,1.6898,1.6898,1.6898,1.6898,0,0
2015-08-26,1.7172,1.7172,1.7172,1.7172,0,0
2015-08-27,1.776,1.776,1.776,1.776,0,0
2015-08-28,1.8367,1.8367,1.8367,1.8367,0,0
2015-08-31,1.8093,1.8093,1.8093,1.8093,0,0
2015-09-01,1.7779,1.7779,1.7779,1.7779,0,0
2015-09-02,1.7721,1.7721,1.7721,1.7721,0,0
2015-09-07,1.7544,1.7544,1.7544,1.7544,0,0
2015-09-08,1.7995,1.7995,1.7995,1.7995,0,0
2015-09-09,1.8308,1.8308,1.8308,1.8308,0,0
2015-09-10,1.8308,1.8308,1.8308,1.8308,0,0
2015-09-11,1.8328,1.8328,1.8328,1.8328,0,0
2015-09-14,1.7603,1.7603,1.7603,1.7603,0,0
2015-09-15,1.7094,1.7094,1.7094,1.7094,0,0
2015-09-16,1.7877,1.7877,1.7877,1.7877,0,0
2015-09-17,1.7407,1.7407,1.7407,1.7407,0,0
2015-09-18,1.7486,1.7486,1.7486,1.7486,0,0
2015-09-21,1.7916,1.7916,1.7916,1.7916,0,0
2015-09-22,1.7995,1.7995,1.7995,1.7995,0,0
2015-09-23,1.7721,1.7721,1.7721,1.7721,0,0
2015-09-24,1.7897,1.7897,1.7897,1.7897,0,0
2015-09-25,1.7368,1.7368,1.7368,1.7368,0,0
2015-09-28,1.7701,1.7701,1.7701,1.7701,0,0
2015-09-29,1.7525,1.7525,1.7525,1.7525,0,0
2015-09-30,1.7525,1.7525,1.7525,1.7525,0,0
2015-10-08,1.8112,1.8112,1.8112,1.8112,0,0
2015-10-09,1.8347,1.8347,1.8347,1.8347,0,0
2015-10-12,1.8915,1.8915,1.8915,1.8915,0,0
2015-10-13,1.9072,1.9072,1.9072,1.9072,0,0
2015-10-14,1.8974,1.8974,1.8974,1.8974,0,0
2015-10-15,1.9444,1.9444,1.9444,1.9444,0,0
2015-10-16,1.962,1.962,1.962,1.962,0,0
2015-10-19,1.9581,1.9581,1.9581,1.9581,0,0
2015-10-20,1.9855,1.9855,1.9855,1.9855,0,0
2015-10-21,1.9013,1.9013,1.9013,1.9013,0,0
2015-10-22,1.9404,1.9404,1.9404,1.9404,0,0
2015-10-23,1.9796,1.9796,1.9796,1.9796,0,0
2015-10-26,1.9855,1.9855,1.9855,1.9855,0,0
2015-10-27,1.9816,1.9816,1.9816,1.9816,0,0
2015-10-28,1.9757,1.9757,1.9757,1.9757,0,0
2015-10-29,1.9737,1.9737,1.9737,1.9737,0,0
2015-10-30,1.9777,1.9777,1.9777,1.9777,0,0
2015-11-02,1.9463,1.9463,1.9463,1.9463,0,0
2015-11-03,1.9463,1.9463,1.9463,1.9463,0,0
2015-11-04,2.0129,2.0129,2.0129,2.0129,0,0
2015-11-05,2.0011,2.0011,2.0011,2.0011,0,0
2015-11-06,2.0423,2.0423,2.0423,2.0423,0,0
2015-11-09,2.0579,2.0579,2.0579,2.0579,0,0
2015-11-10,2.0638,2.0638,2.0638,2.0638,0,0
2015-11-11,2.0893,2.0893,2.0893,2.0893,0,0
2015-11-12,2.0991,2.0991,2.0991,2.0991,0,0
2015-11-13,2.0677,2.0677,2.0677,2.0677,0,0
2015-11-16,2.0893,2.0893,2.0893,2.0893,0,0
2015-11-17,2.0912,2.0912,2.0912,2.0912,0,0
2015-11-18,2.0814,2.0814,2.0814,2.0814,0,0
2015-11-19,2.1186,2.1186,2.1186,2.1186,0,0
2015-11-20,2.146,2.146,2.146,2.146,0,0
2015-11-23,2.1382,2.1382,2.1382,2.1382,0,0
2015-11-24,2.146,2.146,2.146,2.146,0,0
2015-11-25,2.1656,2.1656,2.1656,2.1656,0,0
2015-11-26,2.1793,2.1793,2.1793,2.1793,0,0
2015-11-27,2.0756,2.0756,2.0756,2.0756,0,0
2015-11-30,2.0736,2.0736,2.0736,2.0736,0,0
2015-12-01,2.1069,2.1069,2.1069,2.1069,0,0
2015-12-02,2.0716,2.0716,2.0716,2.0716,0,0
2015-12-03,2.0991,2.0991,2.0991,2.0991,0,0
2015-12-04,2.0991,2.0991,2.0991,2.0991,0,0
2015-12-07,2.1206,2.1206,2.1206,2.1206,0,0
2015-12-08,2.1049,2.1049,2.1049,2.1049,0,0
2015-12-09,2.1069,2.1069,2.1069,2.1069,0,0
2015-12-10,2.0951,2.0951,2.0951,2.0951,0,0
2015-12-11,2.0756,2.0756,2.0756,2.0756,0,0
2015-12-14,2.1049,2.1049,2.1049,2.1049,0,0
2015-12-15,2.1225,2.1225,2.1225,2.1225,0,0
2015-12-16,2.1225,2.1225,2.1225,2.1225,0,0
2015-12-17,2.1637,2.1637,2.1637,2.1637,0,0
2015-12-18,2.1637,2.1637,2.1637,2.1637,0,0
2015-12-21,2.195,2.195,2.195,2.195,0,0
2015-12-22,2.2302,2.2302,2.2302,2.2302,0,0
2015-12-23,2.2009,2.2009,2.2009,2.2009,0,0
2015-12-24,2.2107,2.2107,2.2107,2.2107,0,0
2015-12-25,2.2322,2.2322,2.2322,2.2322,0,0
2015-12-28,2.195,2.195,2.195,2.195,0,0
2015-12-29,2.2185,2.2185,2.2185,2.2185,0,0
2015-12-30,2.2302,2.2302,2.2302,2.2302,0,0
2015-12-31,2.2067,2.2067,2.2067,2.2067,0,0
2016-01-04,2.0775,2.0775,2.0775,2.0775,0,0
2016-01-05,2.0932,2.0932,2.0932,2.0932,0,0
2016-01-06,2.1323,2.1323,2.1323,2.1323,0,0
2016-01-07,2.0168,2.0168,2.0168,2.0168,0,0
2016-01-08,2.0442,2.0442,2.0442,2.0442,0,0
2016-01-11,1.9561,1.9561,1.9561,1.9561,0,0
2016-01-12,1.9483,1.9483,1.9483,1.9483,0,0
2016-01-13,1.9091,1.9091,1.9091,1.9091,0,0
2016-01-14,1.9404,1.9404,1.9404,1.9404,0,0
2016-01-15,1.8993,1.8993,1.8993,1.8993,0,0
2016-01-18,1.913,1.913,1.913,1.913,0,0
2016-01-19,1.9639,1.9639,1.9639,1.9639,0,0
2016-01-20,1.9424,1.9424,1.9424,1.9424,0,0
2016-01-21,1.8974,1.8974,1.8974,1.8974,0,0
2016-01-22,1.913,1.913,1.913,1.913,0,0
2016-01-25,1.9365,1.9365,1.9365,1.9365,0,0
2016-01-26,1.8484,1.8484,1.8484,1.8484,0,0
2016-01-27,1.8171,1.8171,1.8171,1.8171,0,0
2016-01-28,1.7877,1.7877,1.7877,1.7877,0,0
2016-01-29,1.8328,1.8328,1.8328,1.8328,0,0
2016-02-01,1.8288,1.8288,1.8288,1.8288,0,0
2016-02-02,1.8641,1.8641,1.8641,1.8641,0,0
2016-02-03,1.866,1.866,1.866,1.866,0,0
2016-02-04,1.8817,1.8817,1.8817,1.8817,0,0
2016-02-05,1.8719,1.8719,1.8719,1.8719,0,0
2016-02-15,1.8739,1.8739,1.8739,1.8739,0,0
2016-02-16,1.915,1.915,1.915,1.915,0,0
2016-02-17,1.9267,1.9267,1.9267,1.9267,0,0
2016-02-18,1.9189,1.9189,1.9189,1.9189,0,0
2016-02-19,1.9189,1.9189,1.9189,1.9189,0,0
2016-02-22,1.9424,1.9424,1.9424,1.9424,0,0
2016-02-23,1.9307,1.9307,1.9307,1.9307,0,0
2016-02-24,1.9346,1.9346,1.9346,1.9346,0,0
2016-02-25,1.8406,1.8406,1.8406,1.8406,0,0
2016-02-26,1.8504,1.8504,1.8504,1.8504,0,0
2016-02-29,1.8171,1.8171,1.8171,1.8171,0,0
2016-03-01,1.8347,1.8347,1.8347,1.8347,0,0
2016-03-02,1.8935,1.8935,1.8935,1.8935,0,0
2016-03-03,1.8915,1.8915,1.8915,1.8915,0,0
2016-03-04,1.8719,1.8719,1.8719,1.8719,0,0
2016-03-07,1.8856,1.8856,1.8856,1.8856,0,0
2016-03-08,1.8856,1.8856,1.8856,1.8856,0,0
2016-03-09,1.8641,1.8641,1.8641,1.8641,0,0
2016-03-10,1.8582,1.8582,1.8582,1.8582,0,0
2016-03-11,1.8602,1.8602,1.8602,1.8602,0,0
2016-03-14,1.8915,1.8915,1.8915,1.8915,0,0
2016-03-15,1.8856,1.8856,1.8856,1.8856,0,0
2016-03-16,1.8641,1.8641,1.8641,1.8641,0,0
2016-03-17,1.8895,1.8895,1.8895,1.8895,0,0
2016-03-18,1.9248,1.9248,1.9248,1.9248,0,0
2016-03-21,1.9463,1.9463,1.9463,1.9463,0,0
2016-03-22,1.9404,1.9404,1.9404,1.9404,0,0
2016-03-23,1.9463,1.9463,1.9463,1.9463,0,0
2016-03-24,1.9326,1.9326,1.9326,1.9326,0,0
2016-03-25,1.9404,1.9404,1.9404,1.9404,0,0
2016-03-28,1.9463,1.9463,1.9463,1.9463,0,0
2016-03-29,1.9189,1.9189,1.9189,1.9189,0,0
2016-03-30,1.9581,1.9581,1.9581,1.9581,0,0
2016-03-31,1.9581,1.9581,1.9581,1.9581,0,0
2016-04-01,1.9483,1.9483,1.9483,1.9483,0,0
2016-04-05,1.9816,1.9816,1.9816,1.9816,0,0
2016-04-06,1.9914,1.9914,1.9914,1.9914,0,0
2016-04-07,1.9679,1.9679,1.9679,1.9679,0,0
2016-04-08,1.9561,1.9561,1.9561,1.9561,0,0
2016-04-11,1.9835,1.9835,1.9835,1.9835,0,0
2016-04-12,1.9737,1.9737,1.9737,1.9737,0,0
2016-04-13,1.9992,1.9992,1.9992,1.9992,0,0
2016-04-14,2.0129,2.0129,2.0129,2.0129,0,0
2016-04-15,2.0129,2.0129,2.0129,2.0129,0,0
2016-04-18,1.9777,1.9777,1.9777,1.9777,0,0
2016-04-19,1.9777,1.9777,1.9777,1.9777,0,0
2016-04-20,1.9248,1.9248,1.9248,1.9248,0,0
2016-04-21,1.915,1.915,1.915,1.915,0,0
2016-04-22,1.9072,1.9072,1.9072,1.9072,0,0
2016-04-25,1.9013,1.9013,1.9013,1.9013,0,0
2016-04-26,1.9287,1.9287,1.9287,1.9287,0,0
2016-04-27,1.9287,1.9287,1.9287,1.9287,0,0
2016-04-28,1.9267,1.9267,1.9267,1.9267,0,0
2016-04-29,1.9307,1.9307,1.9307,1.9307,0,0
2016-05-03,1.9639,1.9639,1.9639,1.9639,0,0
2016-05-04,1.9561,1.9561,1.9561,1.9561,0,0
2016-05-05,1.9542,1.9542,1.9542,1.9542,0,0
2016-05-06,1.8974,1.8974,1.8974,1.8974,0,0
2016-05-09,1.8504,1.8504,1.8504,1.8504,0,0
2016-05-10,1.8523,1.8523,1.8523,1.8523,0,0
2016-05-11,1.8504,1.8504,1.8504,1.8504,0,0
2016-05-12,1.8386,1.8386,1.8386,1.8386,0,0
2016-05-13,1.8269,1.8269,1.8269,1.8269,0,0
2016-05-16,1.8563,1.8563,1.8563,1.8563,0,0
2016-05-17,1.8445,1.8445,1.8445,1.8445,0,0
2016-05-18,1.8112,1.8112,1.8112,1.8112,0,0
2016-05-19,1.8112,1.8112,1.8112,1.8112,0,0
2016-05-20,1.8151,1.8151,1.8151,1.8151,0,0
2016-05-23,1.8308,1.8308,1.8308,1.8308,0,0
2016-05-24,1.8151,1.8151,1.8151,1.8151,0,0
2016-05-25,1.8014,1.8014,1.8014,1.8014,0,0
2016-05-26,1.8093,1.8093,1.8093,1.8093,0,0
2016-05-27,1.8093,1.8093,1.8093,1.8093,0,0
2016-05-30,1.8132,1.8132,1.8132,1.8132,0,0
2016-05-31,1.8563,1.8563,1.8563,1.8563,0,0
2016-06-01,1.8543,1.8543,1.8543,1.8543,0,0
2016-06-02,1.8602,1.8602,1.8602,1.8602,0,0
2016-06-03,1.8758,1.8758,1.8758,1.8758,0,0
2016-06-06,1.8778,1.8778,1.8778,1.8778,0,0
2016-06-07,1.8817,1.8817,1.8817,1.8817,0,0
2016-06-08,1.8739,1.8739,1.8739,1.8739,0,0
2016-06-13,1.8308,1.8308,1.8308,1.8308,0,0
2016-06-14,1.8445,1.8445,1.8445,1.8445,0,0
2016-06-15,1.8719,1.8719,1.8719,1.8719,0,0
2016-06-16,1.87,1.87,1.87,1.87,0,0
2016-06-17,1.8778,1.8778,1.8778,1.8778,0,0
2016-06-20,1.8758,1.8758,1.8758,1.8758,0,0
2016-06-21,1.868,1.868,1.868,1.868,0,0
2016-06-22,1.8837,1.8837,1.8837,1.8837,0,0
2016-06-23,1.8758,1.8758,1.8758,1.8758,0,0
2016-06-24,1.866,1.866,1.866,1.866,0,0
2016-06-27,1.8954,1.8954,1.8954,1.8954,0,0
2016-06-28,1.8993,1.8993,1.8993,1.8993,0,0
2016-06-29,1.8974,1.8974,1.8974,1.8974,0,0
2016-06-30,1.8993,1.8993,1.8993,1.8993,0,0
2016-07-01,1.9052,1.9052,1.9052,1.9052,0,0
2016-07-04,1.917,1.917,1.917,1.917,0,0
2016-07-05,1.9248,1.9248,1.9248,1.9248,0,0
2016-07-06,1.9679,1.9679,1.9679,1.9679,0,0
2016-07-07,1.9698,1.9698,1.9698,1.9698,0,0
2016-07-08,1.96,1.96,1.96,1.96,0,0
2016-07-11,1.9679,1.9679,1.9679,1.9679,0,0
2016-07-12,1.9953,1.9953,1.9953,1.9953,0,0
2016-07-13,1.9933,1.9933,1.9933,1.9933,0,0
2016-07-14,1.9953,1.9953,1.9953,1.9953,0,0
2016-07-15,1.9992,1.9992,1.9992,1.9992,0,0
2016-07-18,1.9874,1.9874,1.9874,1.9874,0,0
2016-07-19,1.9737,1.9737,1.9737,1.9737,0,0
2016-07-20,1.9796,1.9796,1.9796,1.9796,0,0
2016-07-21,1.9835,1.9835,1.9835,1.9835,0,0
2016-07-22,1.9659,1.9659,1.9659,1.9659,0,0
2016-07-25,1.9679,1.9679,1.9679,1.9679,0,0
2016-07-26,1.9894,1.9894,1.9894,1.9894,0,0
2016-07-27,1.9542,1.9542,1.9542,1.9542,0,0
2016-07-28,1.9639,1.9639,1.9639,1.9639,0,0
2016-07-29,1.9542,1.9542,1.9542,1.9542,0,0
2016-08-01,1.9463,1.9463,1.9463,1.9463,0,0
2016-08-02,1.9522,1.9522,1.9522,1.9522,0,0
2016-08-03,1.9561,1.9561,1.9561,1.9561,0,0
2016-08-04,1.962,1.962,1.962,1.962,0,0
2016-08-05,1.9581,1.9581,1.9581,1.9581,0,0
2016-08-08,1.962,1.962,1.962,1.962,0,0
2016-08-09,1.9698,1.9698,1.9698,1.9698,0,0
2016-08-10,1.9639,1.9639,1.9639,1.9639,0,0
2016-08-11,1.9561,1.9561,1.9561,1.9561,0,0
2016-08-12,1.9679,1.9679,1.9679,1.9679,0,0
2016-08-15,1.9933,1.9933,1.9933,1.9933,0,0
2016-08-16,1.9992,1.9992,1.9992,1.9992,0,0
2016-08-17,2.0011,2.0011,2.0011,2.0011,0,0
2016-08-18,1.9914,1.9914,1.9914,1.9914,0,0
2016-08-19,1.9894,1.9894,1.9894,1.9894,0,0
2016-08-22,1.9796,1.9796,1.9796,1.9796,0,0
2016-08-23,1.9855,1.9855,1.9855,1.9855,0,0
2016-08-24,1.9992,1.9992,1.9992,1.9992,0,0
2016-08-25,1.9972,1.9972,1.9972,1.9972,0,0
2016-08-26,2.0011,2.0011,2.0011,2.0011,0,0
2016-08-29,1.9972,1.9972,1.9972,1.9972,0,0
2016-08-30,1.9972,1.9972,1.9972,1.9972,0,0
2016-08-31,1.9933,1.9933,1.9933,1.9933,0,0
2016-09-01,1.9972,1.9972,1.9972,1.9972,0,0
2016-09-02,1.9914,1.9914,1.9914,1.9914,0,0
2016-09-05,1.9914,1.9914,1.9914,1.9914,0,0
2016-09-06,2.0051,2.0051,2.0051,2.0051,0,0
2016-09-07,2.0051,2.0051,2.0051,2.0051,0,0
2016-09-08,2.009,2.009,2.009,2.009,0,0
2016-09-09,2.0109,2.0109,2.0109,2.0109,0,0
2016-09-12,1.9777,1.9777,1.9777,1.9777,0,0
2016-09-13,1.9796,1.9796,1.9796,1.9796,0,0
2016-09-14,1.9639,1.9639,1.9639,1.9639,0,0
2016-09-19,1.9796,1.9796,1.9796,1.9796,0,0
2016-09-20,2.0011,2.0011,2.0011,2.0011,0,0
2016-09-21,2.0149,2.0149,2.0149,2.0149,0,0
2016-09-22,2.0325,2.0325,2.0325,2.0325,0,0
2016-09-23,2.0246,2.0246,2.0246,2.0246,0,0
2016-09-26,1.9933,1.9933,1.9933,1.9933,0,0
2016-09-27,1.9992,1.9992,1.9992,1.9992,0,0
2016-09-28,2.0011,2.0011,2.0011,2.0011,0,0
2016-09-29,2.0031,2.0031,2.0031,2.0031,0,0
2016-09-30,2.0031,2.0031,2.0031,2.0031,0,0
2016-10-10,2.0364,2.0364,2.0364,2.0364,0,0
2016-10-11,2.054,2.054,2.054,2.054,0,0
2016-10-12,2.0442,2.0442,2.0442,2.0442,0,0
2016-10-13,2.0442,2.0442,2.0442,2.0442,0,0
2016-10-14,2.0384,2.0384,2.0384,2.0384,0,0
2016-10-17,2.0246,2.0246,2.0246,2.0246,0,0
2016-10-18,2.0521,2.0521,2.0521,2.0521,0,0
2016-10-19,2.0423,2.0423,2.0423,2.0423,0,0
2016-10-20,2.0423,2.0423,2.0423,2.0423,0,0
2016-10-21,2.0305,2.0305,2.0305,2.0305,0,0
2016-10-24,2.0501,2.0501,2.0501,2.0501,0,0
2016-10-25,2.0481,2.0481,2.0481,2.0481,0,0
2016-10-26,2.0423,2.0423,2.0423,2.0423,0,0
2016-10-27,2.0403,2.0403,2.0403,2.0403,0,0
2016-10-28,2.0325,2.0325,2.0325,2.0325,0,0
2016-10-31,2.0403,2.0403,2.0403,2.0403,0,0
2016-11-01,2.054,2.054,2.054,2.054,0,0
2016-11-02,2.054,2.054,2.054,2.054,0,0
2016-11-03,2.0579,2.0579,2.0579,2.0579,0,0
2016-11-04,2.0462,2.0462,2.0462,2.0462,0,0
2016-11-07,2.0462,2.0462,2.0462,2.0462,0,0
2016-11-08,2.0618,2.0618,2.0618,2.0618,0,0
2016-11-09,2.0442,2.0442,2.0442,2.0442,0,0
2016-11-10,2.056,2.056,2.056,2.056,0,0
2016-11-11,2.0521,2.0521,2.0521,2.0521,0,0
2016-11-14,2.0501,2.0501,2.0501,2.0501,0,0
2016-11-15,2.0638,2.0638,2.0638,2.0638,0,0
2016-11-16,2.0658,2.0658,2.0658,2.0658,0,0
2016-11-17,2.0638,2.0638,2.0638,2.0638,0,0
2016-11-18,2.0638,2.0638,2.0638,2.0638,0,0
2016-11-21,2.0618,2.0618,2.0618,2.0618,0,0
2016-11-22,2.0677,2.0677,2.0677,2.0677,0,0
2016-11-23,2.0579,2.0579,2.0579,2.0579,0,0
2016-11-24,2.0423,2.0423,2.0423,2.0423,0,0
2016-11-25,2.0501,2.0501,2.0501,2.0501,0,0
2016-11-28,2.0481,2.0481,2.0481,2.0481,0,0
2016-11-29,2.0442,2.0442,2.0442,2.0442,0,0
2016-11-30,2.0344,2.0344,2.0344,2.0344,0,0
2016-12-01,2.0384,2.0384,2.0384,2.0384,0,0
2016-12-02,2.007,2.007,2.007,2.007,0,0
