日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2011-02-23,0.952,0.952,0.952,0.952,0,0
2011-02-24,0.951,0.951,0.951,0.951,0,0
2011-02-25,0.954,0.954,0.954,0.954,0,0
2011-02-28,0.967,0.967,0.967,0.967,0,0
2011-03-01,0.975,0.975,0.975,0.975,0,0
2011-03-02,0.977,0.977,0.977,0.977,0,0
2011-03-03,0.964,0.964,0.964,0.964,0,0
2011-03-04,0.972,0.972,0.972,0.972,0,0
2011-03-07,0.981,0.981,0.981,0.981,0,0
2011-03-08,0.986,0.986,0.986,0.986,0,0
2011-03-09,0.987,0.987,0.987,0.987,0,0
2011-03-10,0.985,0.985,0.985,0.985,0,0
2011-03-11,0.979,0.979,0.979,0.979,0,0
2011-03-14,0.987,0.987,0.987,0.987,0,0
2011-03-15,0.97,0.97,0.97,0.97,0,0
2011-03-16,0.98,0.98,0.98,0.98,0,0
2011-03-17,0.964,0.964,0.964,0.964,0,0
2011-03-18,0.965,0.965,0.965,0.965,0,0
2011-03-21,0.957,0.957,0.957,0.957,0,0
2011-03-22,0.956,0.956,0.956,0.956,0,0
2011-03-23,0.964,0.964,0.964,0.964,0,0
2011-03-24,0.961,0.961,0.961,0.961,0,0
2011-03-25,0.964,0.964,0.964,0.964,0,0
2011-03-28,0.951,0.951,0.951,0.951,0,0
2011-03-29,0.934,0.934,0.934,0.934,0,0
2011-03-30,0.931,0.931,0.931,0.931,0,0
2011-03-31,0.929,0.929,0.929,0.929,0,0
2011-04-01,0.933,0.933,0.933,0.933,0,0
2011-04-06,0.924,0.924,0.924,0.924,0,0
2011-04-07,0.93,0.93,0.93,0.93,0,0
2011-04-08,0.943,0.943,0.943,0.943,0,0
2011-04-11,0.935,0.935,0.935,0.935,0,0
2011-04-12,0.936,0.936,0.936,0.936,0,0
2011-04-13,0.95,0.95,0.95,0.95,0,0
2011-04-14,0.948,0.948,0.948,0.948,0,0
2011-04-15,0.946,0.946,0.946,0.946,0,0
2011-04-18,0.945,0.945,0.945,0.945,0,0
2011-04-19,0.947,0.947,0.947,0.947,0,0
2011-04-20,0.954,0.954,0.954,0.954,0,0
2011-04-21,0.956,0.956,0.956,0.956,0,0
2011-04-22,0.953,0.953,0.953,0.953,0,0
2011-04-25,0.962,0.962,0.962,0.962,0,0
2011-04-26,0.95,0.95,0.95,0.95,0,0
2011-04-27,0.944,0.944,0.944,0.944,0,0
2011-04-28,0.924,0.924,0.924,0.924,0,0
2011-04-29,0.935,0.935,0.935,0.935,0,0
2011-05-03,0.948,0.948,0.948,0.948,0,0
2011-05-04,0.938,0.938,0.938,0.938,0,0
2011-05-05,0.95,0.95,0.95,0.95,0,0
2011-05-06,0.955,0.955,0.955,0.955,0,0
2011-05-09,0.958,0.958,0.958,0.958,0,0
2011-05-10,0.955,0.955,0.955,0.955,0,0
2011-05-11,0.958,0.958,0.958,0.958,0,0
2011-05-12,0.957,0.957,0.957,0.957,0,0
2011-05-13,0.956,0.956,0.956,0.956,0,0
2011-05-16,0.955,0.955,0.955,0.955,0,0
2011-05-17,0.947,0.947,0.947,0.947,0,0
2011-05-18,0.955,0.955,0.955,0.955,0,0
2011-05-19,0.957,0.957,0.957,0.957,0,0
2011-05-20,0.956,0.956,0.956,0.956,0,0
2011-05-23,0.928,0.928,0.928,0.928,0,0
2011-05-24,0.923,0.923,0.923,0.923,0,0
2011-05-25,0.912,0.912,0.912,0.912,0,0
2011-05-26,0.907,0.907,0.907,0.907,0,0
2011-05-27,0.894,0.894,0.894,0.894,0,0
2011-05-30,0.897,0.897,0.897,0.897,0,0
2011-05-31,0.905,0.905,0.905,0.905,0,0
2011-06-01,0.917,0.917,0.917,0.917,0,0
2011-06-02,0.914,0.914,0.914,0.914,0,0
2011-06-03,0.927,0.927,0.927,0.927,0,0
2011-06-07,0.93,0.93,0.93,0.93,0,0
2011-06-08,0.932,0.932,0.932,0.932,0,0
2011-06-09,0.918,0.918,0.918,0.918,0,0
2011-06-10,0.923,0.923,0.923,0.923,0,0
2011-06-13,0.912,0.912,0.912,0.912,0,0
2011-06-14,0.92,0.92,0.92,0.92,0,0
2011-06-15,0.915,0.915,0.915,0.915,0,0
2011-06-16,0.904,0.904,0.904,0.904,0,0
2011-06-17,0.898,0.898,0.898,0.898,0,0
2011-06-20,0.887,0.887,0.887,0.887,0,0
2011-06-21,0.898,0.898,0.898,0.898,0,0
2011-06-22,0.904,0.904,0.904,0.904,0,0
2011-06-23,0.914,0.914,0.914,0.914,0,0
2011-06-24,0.928,0.928,0.928,0.928,0,0
2011-06-27,0.936,0.936,0.936,0.936,0,0
2011-06-28,0.935,0.935,0.935,0.935,0,0
2011-06-29,0.928,0.928,0.928,0.928,0,0
2011-06-30,0.939,0.939,0.939,0.939,0,0
2011-07-01,0.941,0.941,0.941,0.941,0,0
2011-07-04,0.962,0.962,0.962,0.962,0,0
2011-07-05,0.964,0.964,0.964,0.964,0,0
2011-07-06,0.963,0.963,0.963,0.963,0,0
2011-07-07,0.973,0.973,0.973,0.973,0,0
2011-07-08,0.976,0.976,0.976,0.976,0,0
2011-07-11,0.989,0.989,0.989,0.989,0,0
2011-07-12,0.985,0.985,0.985,0.985,0,0
2011-07-13,1.001,1.001,1.001,1.001,0,0
2011-07-14,0.996,0.996,0.996,0.996,0,0
2011-07-15,0.999,0.999,0.999,0.999,0,0
2011-07-18,1.005,1.005,1.005,1.005,0,0
2011-07-19,0.991,0.991,0.991,0.991,0,0
2011-07-20,0.995,0.995,0.995,0.995,0,0
2011-07-21,0.998,0.998,0.998,0.998,0,0
2011-07-22,0.999,0.999,0.999,0.999,0,0
2011-07-25,0.97,0.97,0.97,0.97,0,0
2011-07-26,0.973,0.973,0.973,0.973,0,0
2011-07-27,0.985,0.985,0.985,0.985,0,0
2011-07-28,0.984,0.984,0.984,0.984,0,0
2011-07-29,0.977,0.977,0.977,0.977,0,0
2011-08-01,0.974,0.974,0.974,0.974,0,0
2011-08-02,0.969,0.969,0.969,0.969,0,0
2011-08-03,0.976,0.976,0.976,0.976,0,0
2011-08-04,0.982,0.982,0.982,0.982,0,0
2011-08-05,0.977,0.977,0.977,0.977,0,0
2011-08-08,0.962,0.962,0.962,0.962,0,0
2011-08-09,0.968,0.968,0.968,0.968,0,0
2011-08-10,0.982,0.982,0.982,0.982,0,0
2011-08-11,1.008,1.008,1.008,1.008,0,0
2011-08-12,1.01,1.01,1.01,1.01,0,0
2011-08-15,1.011,1.011,1.011,1.011,0,0
2011-08-16,1.002,1.002,1.002,1.002,0,0
2011-08-17,1.001,1.001,1.001,1.001,0,0
2011-08-18,0.99,0.99,0.99,0.99,0,0
2011-08-19,0.99,0.99,0.99,0.99,0,0
2011-08-22,0.969,0.969,0.969,0.969,0,0
2011-08-23,0.975,0.975,0.975,0.975,0,0
2011-08-24,0.973,0.973,0.973,0.973,0,0
2011-08-25,0.989,0.989,0.989,0.989,0,0
2011-08-26,0.988,0.988,0.988,0.988,0,0
2011-08-29,0.992,0.992,0.992,0.992,0,0
2011-08-30,0.987,0.987,0.987,0.987,0,0
2011-08-31,0.988,0.988,0.988,0.988,0,0
2011-09-01,0.98,0.98,0.98,0.98,0,0
2011-09-02,0.97,0.97,0.97,0.97,0,0
2011-09-05,0.961,0.961,0.961,0.961,0,0
2011-09-06,0.949,0.949,0.949,0.949,0,0
2011-09-07,0.965,0.965,0.965,0.965,0,0
2011-09-08,0.96,0.96,0.96,0.96,0,0
2011-09-09,0.952,0.952,0.952,0.952,0,0
2011-09-13,0.943,0.943,0.943,0.943,0,0
2011-09-14,0.945,0.945,0.945,0.945,0,0
2011-09-15,0.946,0.946,0.946,0.946,0,0
2011-09-16,0.948,0.948,0.948,0.948,0,0
2011-09-19,0.935,0.935,0.935,0.935,0,0
2011-09-20,0.933,0.933,0.933,0.933,0,0
2011-09-21,0.949,0.949,0.949,0.949,0,0
2011-09-22,0.933,0.933,0.933,0.933,0,0
2011-09-23,0.916,0.916,0.916,0.916,0,0
2011-09-26,0.9,0.9,0.9,0.9,0,0
2011-09-27,0.907,0.907,0.907,0.907,0,0
2011-09-28,0.901,0.901,0.901,0.901,0,0
2011-09-29,0.889,0.889,0.889,0.889,0,0
2011-09-30,0.888,0.888,0.888,0.888,0,0
2011-10-10,0.876,0.876,0.876,0.876,0,0
2011-10-11,0.869,0.869,0.869,0.869,0,0
2011-10-12,0.891,0.891,0.891,0.891,0,0
2011-10-13,0.899,0.899,0.899,0.899,0,0
2011-10-14,0.896,0.896,0.896,0.896,0,0
2011-10-17,0.907,0.907,0.907,0.907,0,0
2011-10-18,0.897,0.897,0.897,0.897,0,0
2011-10-19,0.892,0.892,0.892,0.892,0,0
2011-10-20,0.873,0.873,0.873,0.873,0,0
2011-10-21,0.868,0.868,0.868,0.868,0,0
2011-10-24,0.885,0.885,0.885,0.885,0,0
2011-10-25,0.901,0.901,0.901,0.901,0,0
2011-10-26,0.911,0.911,0.911,0.911,0,0
2011-10-27,0.913,0.913,0.913,0.913,0,0
2011-10-28,0.922,0.922,0.922,0.922,0,0
2011-10-31,0.924,0.924,0.924,0.924,0,0
2011-11-01,0.927,0.927,0.927,0.927,0,0
2011-11-02,0.941,0.941,0.941,0.941,0,0
2011-11-03,0.944,0.944,0.944,0.944,0,0
2011-11-04,0.95,0.95,0.95,0.95,0,0
2011-11-07,0.948,0.948,0.948,0.948,0,0
2011-11-08,0.943,0.943,0.943,0.943,0,0
2011-11-09,0.949,0.949,0.949,0.949,0,0
2011-11-10,0.944,0.944,0.944,0.944,0,0
2011-11-11,0.943,0.943,0.943,0.943,0,0
2011-11-14,0.953,0.953,0.953,0.953,0,0
2011-11-15,0.949,0.949,0.949,0.949,0,0
2011-11-16,0.934,0.934,0.934,0.934,0,0
2011-11-17,0.933,0.933,0.933,0.933,0,0
2011-11-18,0.921,0.921,0.921,0.921,0,0
2011-11-21,0.921,0.921,0.921,0.921,0,0
2011-11-22,0.924,0.924,0.924,0.924,0,0
2011-11-23,0.924,0.924,0.924,0.924,0,0
2011-11-24,0.926,0.926,0.926,0.926,0,0
2011-11-25,0.922,0.922,0.922,0.922,0,0
2011-11-28,0.926,0.926,0.926,0.926,0,0
2011-11-29,0.933,0.933,0.933,0.933,0,0
2011-11-30,0.916,0.916,0.916,0.916,0,0
2011-12-01,0.924,0.924,0.924,0.924,0,0
2011-12-02,0.914,0.914,0.914,0.914,0,0
2011-12-05,0.897,0.897,0.897,0.897,0,0
2011-12-06,0.89,0.89,0.89,0.89,0,0
2011-12-07,0.892,0.892,0.892,0.892,0,0
2011-12-08,0.891,0.891,0.891,0.891,0,0
2011-12-09,0.878,0.878,0.878,0.878,0,0
2011-12-12,0.868,0.868,0.868,0.868,0,0
2011-12-13,0.853,0.853,0.853,0.853,0,0
2011-12-14,0.847,0.847,0.847,0.847,0,0
2011-12-15,0.844,0.844,0.844,0.844,0,0
2011-12-16,0.855,0.855,0.855,0.855,0,0
2011-12-19,0.855,0.855,0.855,0.855,0,0
2011-12-20,0.854,0.854,0.854,0.854,0,0
2011-12-21,0.846,0.846,0.846,0.846,0,0
2011-12-22,0.847,0.847,0.847,0.847,0,0
2011-12-23,0.85,0.85,0.85,0.85,0,0
2011-12-26,0.84,0.84,0.84,0.84,0,0
2011-12-27,0.819,0.819,0.819,0.819,0,0
2011-12-28,0.817,0.817,0.817,0.817,0,0
2011-12-29,0.823,0.823,0.823,0.823,0,0
2011-12-30,0.835,0.835,0.835,0.835,0,0
2011-12-31,0.835,0.835,0.835,0.835,0,0
2012-01-04,0.811,0.811,0.811,0.811,0,0
2012-01-05,0.787,0.787,0.787,0.787,0,0
2012-01-06,0.785,0.785,0.785,0.785,0,0
2012-01-09,0.799,0.799,0.799,0.799,0,0
2012-01-10,0.819,0.819,0.819,0.819,0,0
2012-01-11,0.816,0.816,0.816,0.816,0,0
2012-01-12,0.807,0.807,0.807,0.807,0,0
2012-01-13,0.786,0.786,0.786,0.786,0,0
2012-01-16,0.759,0.759,0.759,0.759,0,0
2012-01-17,0.785,0.785,0.785,0.785,0,0
2012-01-18,0.767,0.767,0.767,0.767,0,0
2012-01-19,0.778,0.778,0.778,0.778,0,0
2012-01-20,0.797,0.797,0.797,0.797,0,0
2012-01-30,0.791,0.791,0.791,0.791,0,0
2012-01-31,0.793,0.793,0.793,0.793,0,0
2012-02-01,0.791,0.791,0.791,0.791,0,0
2012-02-02,0.797,0.797,0.797,0.797,0,0
2012-02-03,0.804,0.804,0.804,0.804,0,0
2012-02-06,0.811,0.811,0.811,0.811,0,0
2012-02-07,0.801,0.801,0.801,0.801,0,0
2012-02-08,0.812,0.812,0.812,0.812,0,0
2012-02-09,0.815,0.815,0.815,0.815,0,0
2012-02-10,0.814,0.814,0.814,0.814,0,0
2012-02-13,0.823,0.823,0.823,0.823,0,0
2012-02-14,0.824,0.824,0.824,0.824,0,0
2012-02-15,0.832,0.832,0.832,0.832,0,0
2012-02-16,0.833,0.833,0.833,0.833,0,0
2012-02-17,0.831,0.831,0.831,0.831,0,0
2012-02-20,0.832,0.832,0.832,0.832,0,0
2012-02-21,0.837,0.837,0.837,0.837,0,0
2012-02-22,0.846,0.846,0.846,0.846,0,0
2012-02-23,0.852,0.852,0.852,0.852,0,0
2012-02-24,0.861,0.861,0.861,0.861,0,0
2012-02-27,0.866,0.866,0.866,0.866,0,0
2012-02-28,0.864,0.864,0.864,0.864,0,0
2012-02-29,0.86,0.86,0.86,0.86,0,0
2012-03-01,0.864,0.864,0.864,0.864,0,0
2012-03-02,0.875,0.875,0.875,0.875,0,0
2012-03-05,0.871,0.871,0.871,0.871,0,0
2012-03-06,0.865,0.865,0.865,0.865,0,0
2012-03-07,0.867,0.867,0.867,0.867,0,0
2012-03-08,0.873,0.873,0.873,0.873,0,0
2012-03-09,0.888,0.888,0.888,0.888,0,0
2012-03-12,0.89,0.89,0.89,0.89,0,0
2012-03-13,0.9,0.9,0.9,0.9,0,0
2012-03-14,0.884,0.884,0.884,0.884,0,0
2012-03-15,0.893,0.893,0.893,0.893,0,0
2012-03-16,0.911,0.911,0.911,0.911,0,0
2012-03-19,0.909,0.909,0.909,0.909,0,0
2012-03-20,0.888,0.888,0.888,0.888,0,0
2012-03-21,0.88,0.88,0.88,0.88,0,0
2012-03-22,0.877,0.877,0.877,0.877,0,0
2012-03-23,0.865,0.865,0.865,0.865,0,0
2012-03-26,0.87,0.87,0.87,0.87,0,0
2012-03-27,0.86,0.86,0.86,0.86,0,0
2012-03-28,0.836,0.836,0.836,0.836,0,0
2012-03-29,0.831,0.831,0.831,0.831,0,0
2012-03-30,0.828,0.828,0.828,0.828,0,0
2012-03-31,0.828,0.828,0.828,0.828,0,0
2012-04-05,0.849,0.849,0.849,0.849,0,0
2012-04-06,0.853,0.853,0.853,0.853,0,0
2012-04-09,0.849,0.849,0.849,0.849,0,0
2012-04-10,0.849,0.849,0.849,0.849,0,0
2012-04-11,0.85,0.85,0.85,0.85,0,0
2012-04-12,0.861,0.861,0.861,0.861,0,0
2012-04-13,0.861,0.861,0.861,0.861,0,0
2012-04-16,0.861,0.861,0.861,0.861,0,0
2012-04-17,0.849,0.849,0.849,0.849,0,0
2012-04-18,0.865,0.865,0.865,0.865,0,0
2012-04-19,0.86,0.86,0.86,0.86,0,0
2012-04-20,0.863,0.863,0.863,0.863,0,0
2012-04-23,0.856,0.856,0.856,0.856,0,0
2012-04-24,0.851,0.851,0.851,0.851,0,0
2012-04-25,0.862,0.862,0.862,0.862,0,0
2012-04-26,0.87,0.87,0.87,0.87,0,0
2012-04-27,0.87,0.87,0.87,0.87,0,0
2012-05-02,0.877,0.877,0.877,0.877,0,0
2012-05-03,0.882,0.882,0.882,0.882,0,0
2012-05-04,0.896,0.896,0.896,0.896,0,0
2012-05-07,0.902,0.902,0.902,0.902,0,0
2012-05-08,0.9,0.9,0.9,0.9,0,0
2012-05-09,0.886,0.886,0.886,0.886,0,0
2012-05-10,0.886,0.886,0.886,0.886,0,0
2012-05-11,0.883,0.883,0.883,0.883,0,0
2012-05-14,0.874,0.874,0.874,0.874,0,0
2012-05-15,0.88,0.88,0.88,0.88,0,0
2012-05-16,0.873,0.873,0.873,0.873,0,0
2012-05-17,0.88,0.88,0.88,0.88,0,0
2012-05-18,0.865,0.865,0.865,0.865,0,0
2012-05-21,0.868,0.868,0.868,0.868,0,0
2012-05-22,0.878,0.878,0.878,0.878,0,0
2012-05-23,0.877,0.877,0.877,0.877,0,0
2012-05-24,0.863,0.863,0.863,0.863,0,0
2012-05-25,0.852,0.852,0.852,0.852,0,0
2012-05-28,0.861,0.861,0.861,0.861,0,0
2012-05-29,0.869,0.869,0.869,0.869,0,0
2012-05-30,0.864,0.864,0.864,0.864,0,0
2012-05-31,0.869,0.869,0.869,0.869,0,0
2012-06-01,0.874,0.874,0.874,0.874,0,0
2012-06-04,0.859,0.859,0.859,0.859,0,0
2012-06-05,0.862,0.862,0.862,0.862,0,0
2012-06-06,0.856,0.856,0.856,0.856,0,0
2012-06-07,0.86,0.86,0.86,0.86,0,0
2012-06-08,0.857,0.857,0.857,0.857,0,0
2012-06-11,0.865,0.865,0.865,0.865,0,0
2012-06-12,0.87,0.87,0.87,0.87,0,0
2012-06-13,0.892,0.892,0.892,0.892,0,0
2012-06-14,0.897,0.897,0.897,0.897,0,0
2012-06-15,0.888,0.888,0.888,0.888,0,0
2012-06-18,0.895,0.895,0.895,0.895,0,0
2012-06-19,0.89,0.89,0.89,0.89,0,0
2012-06-20,0.885,0.885,0.885,0.885,0,0
2012-06-21,0.879,0.879,0.879,0.879,0,0
2012-06-25,0.867,0.867,0.867,0.867,0,0
2012-06-26,0.866,0.866,0.866,0.866,0,0
2012-06-27,0.865,0.865,0.865,0.865,0,0
2012-06-28,0.861,0.861,0.861,0.861,0,0
2012-06-29,0.873,0.873,0.873,0.873,0,0
2012-06-30,0.873,0.873,0.873,0.873,0,0
2012-07-02,0.877,0.877,0.877,0.877,0,0
2012-07-03,0.885,0.885,0.885,0.885,0,0
2012-07-04,0.885,0.885,0.885,0.885,0,0
2012-07-05,0.877,0.877,0.877,0.877,0,0
2012-07-06,0.901,0.901,0.901,0.901,0,0
2012-07-09,0.893,0.893,0.893,0.893,0,0
2012-07-10,0.884,0.884,0.884,0.884,0,0
2012-07-11,0.889,0.889,0.889,0.889,0,0
2012-07-12,0.894,0.894,0.894,0.894,0,0
2012-07-13,0.894,0.894,0.894,0.894,0,0
2012-07-16,0.869,0.869,0.869,0.869,0,0
2012-07-17,0.863,0.863,0.863,0.863,0,0
2012-07-18,0.861,0.861,0.861,0.861,0,0
2012-07-19,0.866,0.866,0.866,0.866,0,0
2012-07-20,0.863,0.863,0.863,0.863,0,0
2012-07-23,0.858,0.858,0.858,0.858,0,0
2012-07-24,0.864,0.864,0.864,0.864,0,0
2012-07-25,0.861,0.861,0.861,0.861,0,0
2012-07-26,0.851,0.851,0.851,0.851,0,0
2012-07-27,0.849,0.849,0.849,0.849,0,0
2012-07-30,0.846,0.846,0.846,0.846,0,0
2012-07-31,0.842,0.842,0.842,0.842,0,0
2012-08-01,0.847,0.847,0.847,0.847,0,0
2012-08-02,0.84,0.84,0.84,0.84,0,0
2012-08-03,0.849,0.849,0.849,0.849,0,0
2012-08-06,0.859,0.859,0.859,0.859,0,0
2012-08-07,0.858,0.858,0.858,0.858,0,0
2012-08-08,0.852,0.852,0.852,0.852,0,0
2012-08-09,0.869,0.869,0.869,0.869,0,0
2012-08-10,0.867,0.867,0.867,0.867,0,0
2012-08-13,0.859,0.859,0.859,0.859,0,0
2012-08-14,0.858,0.858,0.858,0.858,0,0
2012-08-15,0.852,0.852,0.852,0.852,0,0
2012-08-16,0.844,0.844,0.844,0.844,0,0
2012-08-17,0.838,0.838,0.838,0.838,0,0
2012-08-20,0.842,0.842,0.842,0.842,0,0
2012-08-21,0.853,0.853,0.853,0.853,0,0
2012-08-22,0.844,0.844,0.844,0.844,0,0
2012-08-23,0.844,0.844,0.844,0.844,0,0
2012-08-24,0.84,0.84,0.84,0.84,0,0
2012-08-27,0.833,0.833,0.833,0.833,0,0
2012-08-28,0.828,0.828,0.828,0.828,0,0
2012-08-29,0.82,0.82,0.82,0.82,0,0
2012-08-30,0.808,0.808,0.808,0.808,0,0
2012-08-31,0.807,0.807,0.807,0.807,0,0
2012-09-03,0.823,0.823,0.823,0.823,0,0
2012-09-04,0.814,0.814,0.814,0.814,0,0
2012-09-05,0.813,0.813,0.813,0.813,0,0
2012-09-06,0.812,0.812,0.812,0.812,0,0
2012-09-07,0.834,0.834,0.834,0.834,0,0
2012-09-10,0.84,0.84,0.84,0.84,0,0
2012-09-11,0.837,0.837,0.837,0.837,0,0
2012-09-12,0.838,0.838,0.838,0.838,0,0
2012-09-13,0.835,0.835,0.835,0.835,0,0
2012-09-14,0.839,0.839,0.839,0.839,0,0
2012-09-17,0.825,0.825,0.825,0.825,0,0
2012-09-18,0.822,0.822,0.822,0.822,0,0
2012-09-19,0.822,0.822,0.822,0.822,0,0
2012-09-20,0.81,0.81,0.81,0.81,0,0
2012-09-21,0.813,0.813,0.813,0.813,0,0
2012-09-24,0.815,0.815,0.815,0.815,0,0
2012-09-25,0.817,0.817,0.817,0.817,0,0
2012-09-26,0.81,0.81,0.81,0.81,0,0
2012-09-27,0.824,0.824,0.824,0.824,0,0
2012-09-28,0.839,0.839,0.839,0.839,0,0
2012-09-30,0.839,0.839,0.839,0.839,0,0
2012-10-08,0.83,0.83,0.83,0.83,0,0
2012-10-09,0.844,0.844,0.844,0.844,0,0
2012-10-10,0.847,0.847,0.847,0.847,0,0
2012-10-11,0.839,0.839,0.839,0.839,0,0
2012-10-12,0.839,0.839,0.839,0.839,0,0
2012-10-15,0.842,0.842,0.842,0.842,0,0
2012-10-16,0.848,0.848,0.848,0.848,0,0
2012-10-17,0.846,0.846,0.846,0.846,0,0
2012-10-18,0.856,0.856,0.856,0.856,0,0
2012-10-19,0.854,0.854,0.854,0.854,0,0
2012-10-22,0.853,0.853,0.853,0.853,0,0
2012-10-23,0.837,0.837,0.837,0.837,0,0
2012-10-24,0.836,0.836,0.836,0.836,0,0
2012-10-25,0.831,0.831,0.831,0.831,0,0
2012-10-26,0.82,0.82,0.82,0.82,0,0
2012-10-29,0.82,0.82,0.82,0.82,0,0
2012-10-30,0.823,0.823,0.823,0.823,0,0
2012-10-31,0.83,0.83,0.83,0.83,0,0
2012-11-01,0.84,0.84,0.84,0.84,0,0
2012-11-02,0.841,0.841,0.841,0.841,0,0
2012-11-05,0.832,0.832,0.832,0.832,0,0
2012-11-06,0.823,0.823,0.823,0.823,0,0
2012-11-07,0.823,0.823,0.823,0.823,0,0
2012-11-08,0.816,0.816,0.816,0.816,0,0
2012-11-09,0.812,0.812,0.812,0.812,0,0
2012-11-12,0.802,0.802,0.802,0.802,0,0
